source_row_index,split,fold
405,fit,9
406,fit,9
407,fit,9
408,fit,9
409,fit,9
410,fit,9
411,test,9
412,fit,9
413,test,9
414,test,9
415,fit,9
416,fit,9
417,fit,9
418,fit,9
419,fit,9
420,fit,9
421,fit,9
422,fit,9
423,fit,9
424,validation,9
425,fit,9
426,fit,9
427,fit,9
428,fit,9
429,validation,9
430,fit,9
431,fit,9
432,fit,9
433,fit,9
434,fit,9
435,fit,9
436,fit,9
437,fit,9
438,validation,9
439,fit,9
440,fit,9
441,fit,9
442,fit,9
443,fit,9
444,fit,9
445,validation,9
446,fit,9
447,validation,9
448,fit,9
449,fit,9
450,fit,9
451,test,9
452,fit,9
453,validation,9
454,fit,9
455,fit,9
456,fit,9
457,fit,9
458,fit,9
459,fit,9
460,fit,9
461,validation,9
462,fit,9
463,fit,9
464,fit,9
465,fit,9
466,fit,9
467,fit,9
468,fit,9
469,fit,9
470,validation,9
471,test,9
472,fit,9
473,fit,9
474,test,9
475,fit,9
476,fit,9
477,fit,9
478,test,9
479,fit,9
480,fit,9
481,fit,9
482,fit,9
483,validation,9
484,fit,9
485,fit,9
486,fit,9
487,validation,9
488,fit,9
489,fit,9
490,test,9
491,fit,9
492,fit,9
493,fit,9
494,validation,9
495,validation,9
496,fit,9
497,fit,9
498,fit,9
499,validation,9
500,fit,9
501,fit,9
502,fit,9
503,fit,9
504,fit,9
505,fit,9
506,fit,9
507,fit,9
508,fit,9
509,fit,9
510,fit,9
511,fit,9
512,fit,9
513,fit,9
514,fit,9
515,fit,9
516,fit,9
517,fit,9
518,fit,9
519,fit,9
520,fit,9
521,fit,9
522,test,9
523,fit,9
524,fit,9
525,fit,9
526,validation,9
527,test,9
528,fit,9
529,fit,9
530,test,9
531,validation,9
532,fit,9
533,fit,9
534,fit,9
535,test,9
536,fit,9
537,fit,9
538,fit,9
539,fit,9
540,fit,9
541,fit,9
542,fit,9
543,fit,9
544,fit,9
545,fit,9
546,fit,9
547,fit,9
548,fit,9
549,fit,9
550,validation,9
551,fit,9
552,fit,9
553,fit,9
554,fit,9
555,fit,9
556,fit,9
557,validation,9
558,fit,9
559,validation,9
560,validation,9
561,validation,9
562,test,9
563,fit,9
564,fit,9
565,fit,9
566,fit,9
567,fit,9
568,fit,9
569,fit,9
570,fit,9
571,fit,9
572,fit,9
573,fit,9
574,fit,9
575,fit,9
576,fit,9
577,fit,9
578,validation,9
579,fit,9
580,fit,9
581,fit,9
582,fit,9
583,fit,9
584,fit,9
585,test,9
586,fit,9
587,test,9
588,fit,9
589,fit,9
590,fit,9
591,fit,9
592,fit,9
593,fit,9
594,fit,9
595,fit,9
596,fit,9
597,fit,9
598,fit,9
599,fit,9
600,fit,9
601,fit,9
602,validation,9
603,fit,9
604,fit,9
605,validation,9
606,fit,9
607,fit,9
608,fit,9
609,validation,9
610,fit,9
611,fit,9
612,fit,9
613,test,9
614,fit,9
615,fit,9
616,fit,9
617,validation,9
618,fit,9
619,validation,9
620,fit,9
621,fit,9
622,fit,9
623,validation,9
624,fit,9
625,fit,9
626,fit,9
627,fit,9
628,fit,9
629,fit,9
630,fit,9
631,fit,9
632,test,9
633,fit,9
634,fit,9
635,fit,9
636,fit,9
637,test,9
638,fit,9
639,fit,9
640,fit,9
641,fit,9
642,fit,9
643,fit,9
644,fit,9
645,validation,9
646,fit,9
647,test,9
648,fit,9
649,fit,9
650,fit,9
651,test,9
652,fit,9
653,fit,9
654,fit,9
655,test,9
656,fit,9
657,fit,9
658,fit,9
659,fit,9
660,fit,9
661,fit,9
662,test,9
663,fit,9
664,fit,9
665,fit,9
666,fit,9
667,fit,9
668,fit,9
669,fit,9
670,test,9
671,fit,9
672,test,9
673,test,9
674,fit,9
675,fit,9
676,fit,9
677,fit,9
678,test,9
679,fit,9
680,fit,9
681,fit,9
682,fit,9
683,fit,9
684,fit,9
685,fit,9
686,validation,9
687,fit,9
688,fit,9
689,fit,9
690,validation,9
691,fit,9
692,fit,9
693,fit,9
694,fit,9
695,fit,9
696,fit,9
697,fit,9
698,validation,9
699,fit,9
700,validation,9
701,fit,9
702,validation,9
703,fit,9
704,fit,9
705,fit,9
706,test,9
707,fit,9
708,fit,9
709,fit,9
710,fit,9
711,fit,9
712,fit,9
713,fit,9
714,fit,9
715,validation,9
716,fit,9
717,fit,9
718,fit,9
719,fit,9
720,fit,9
721,fit,9
722,fit,9
723,fit,9
724,fit,9
725,validation,9
726,fit,9
727,fit,9
728,fit,9
729,fit,9
730,fit,9
731,fit,9
732,fit,9
733,fit,9
734,fit,9
735,fit,9
736,fit,9
737,validation,9
738,fit,9
739,validation,9
740,fit,9
741,test,9
742,fit,9
743,test,9
744,fit,9
745,fit,9
746,fit,9
747,fit,9
748,test,9
749,fit,9
750,fit,9
751,test,9
752,fit,9
753,fit,9
754,fit,9
755,fit,9
756,fit,9
757,fit,9
758,fit,9
759,fit,9
760,test,9
761,fit,9
762,fit,9
763,test,9
764,fit,9
765,fit,9
766,validation,9
767,fit,9
768,fit,9
769,fit,9
770,fit,9
771,fit,9
772,fit,9
773,fit,9
774,fit,9
775,fit,9
776,fit,9
777,fit,9
778,fit,9
779,fit,9
780,fit,9
781,fit,9
782,test,9
783,fit,9
784,fit,9
785,fit,9
786,fit,9
787,fit,9
788,fit,9
789,fit,9
790,fit,9
791,fit,9
792,validation,9
793,fit,9
794,test,9
795,fit,9
796,validation,9
797,fit,9
798,fit,9
799,fit,9
800,test,9
801,fit,9
802,fit,9
803,fit,9
804,fit,9
805,fit,9
806,test,9
807,fit,9
808,fit,9
809,fit,9
810,test,9
811,fit,9
812,fit,9
813,fit,9
814,fit,9
815,fit,9
816,fit,9
817,fit,9
818,fit,9
819,fit,9
820,fit,9
821,fit,9
822,fit,9
823,fit,9
824,fit,9
825,fit,9
826,fit,9
827,test,9
828,fit,9
829,validation,9
830,fit,9
831,fit,9
832,test,9
833,fit,9
834,fit,9
835,fit,9
836,fit,9
837,fit,9
838,fit,9
839,fit,9
840,fit,9
841,fit,9
842,test,9
843,fit,9
844,fit,9
845,fit,9
846,fit,9
847,fit,9
848,fit,9
849,fit,9
850,fit,9
851,fit,9
852,fit,9
853,fit,9
854,fit,9
855,fit,9
856,fit,9
857,fit,9
858,validation,9
859,fit,9
860,fit,9
861,fit,9
862,fit,9
863,fit,9
864,fit,9
865,test,9
866,fit,9
867,fit,9
868,fit,9
869,fit,9
870,fit,9
871,test,9
872,test,9
873,fit,9
874,fit,9
875,fit,9
876,fit,9
877,fit,9
878,test,9
879,fit,9
880,fit,9
881,fit,9
882,fit,9
883,fit,9
884,fit,9
885,fit,9
886,fit,9
887,fit,9
888,fit,9
889,validation,9
890,test,9
891,fit,9
892,fit,9
893,validation,9
894,fit,9
895,fit,9
896,fit,9
897,fit,9
898,fit,9
899,fit,9
900,fit,9
901,fit,9
902,fit,9
903,fit,9
904,validation,9
905,validation,9
906,fit,9
907,fit,9
908,fit,9
909,fit,9
910,fit,9
911,test,9
912,test,9
913,fit,9
914,fit,9
915,test,9
916,fit,9
917,fit,9
918,fit,9
919,fit,9
920,validation,9
921,test,9
922,fit,9
923,fit,9
924,validation,9
925,fit,9
926,fit,9
927,fit,9
928,validation,9
929,test,9
930,fit,9
931,fit,9
932,test,9
933,fit,9
934,fit,9
935,fit,9
936,test,9
937,fit,9
938,fit,9
939,fit,9
940,fit,9
941,fit,9
942,fit,9
943,fit,9
944,fit,9
945,fit,9
946,fit,9
947,fit,9
948,fit,9
949,validation,9
950,fit,9
951,fit,9
952,fit,9
953,fit,9
954,fit,9
955,fit,9
956,fit,9
957,fit,9
958,validation,9
959,fit,9
960,fit,9
961,fit,9
962,test,9
963,validation,9
964,validation,9
965,test,9
966,fit,9
967,validation,9
968,fit,9
969,fit,9
970,fit,9
971,fit,9
972,fit,9
973,validation,9
974,fit,9
975,validation,9
976,fit,9
977,test,9
978,fit,9
979,fit,9
980,fit,9
981,fit,9
982,fit,9
983,test,9
984,test,9
985,validation,9
986,fit,9
987,fit,9
988,test,9
989,fit,9
990,fit,9
991,fit,9
992,fit,9
993,fit,9
994,fit,9
995,fit,9
996,test,9
997,validation,9
998,fit,9
999,validation,9
1000,fit,9
1001,fit,9
1002,fit,9
1003,fit,9
1004,fit,9
1005,fit,9
1006,fit,9
1007,fit,9
1008,fit,9
1009,validation,9
1010,fit,9
1011,fit,9
1012,fit,9
1013,fit,9
1014,fit,9
1015,fit,9
1016,fit,9
1017,test,9
1018,fit,9
1019,fit,9
1020,test,9
1021,fit,9
1022,validation,9
1023,fit,9
1024,test,9
1025,fit,9
1026,fit,9
1027,fit,9
1028,fit,9
1029,fit,9
1030,validation,9
1031,validation,9
1032,fit,9
1033,fit,9
1034,fit,9
1035,fit,9
1036,fit,9
1037,fit,9
1038,fit,9
1039,fit,9
1040,fit,9
1041,validation,9
1042,fit,9
1043,fit,9
1044,fit,9
1045,test,9
1046,fit,9
1047,fit,9
1048,fit,9
1049,fit,9
1050,validation,9
1051,fit,9
1052,validation,9
1053,fit,9
1054,fit,9
1055,fit,9
1056,validation,9
1057,validation,9
1058,fit,9
1059,fit,9
1060,fit,9
1061,fit,9
1062,fit,9
1063,fit,9
1064,validation,9
1065,test,9
1066,fit,9
1067,fit,9
1068,fit,9
1069,fit,9
1070,fit,9
1071,fit,9
1072,test,9
1073,fit,9
1074,fit,9
1075,fit,9
1076,fit,9
1077,fit,9
1078,fit,9
1079,test,9
1080,fit,9
1081,fit,9
1082,fit,9
1083,fit,9
1084,test,9
1085,fit,9
1086,fit,9
1087,fit,9
1088,fit,9
1089,fit,9
1090,test,9
1091,fit,9
1092,fit,9
1093,validation,9
1094,fit,9
1095,test,9
1096,fit,9
1097,fit,9
1098,fit,9
1099,fit,9
1100,fit,9
1101,fit,9
1102,fit,9
1103,test,9
1104,fit,9
1105,fit,9
1106,fit,9
1107,fit,9
1108,fit,9
1109,fit,9
1110,fit,9
1111,fit,9
1112,validation,9
1113,test,9
1114,test,9
1115,fit,9
1116,fit,9
1117,fit,9
1118,fit,9
1119,test,9
1120,fit,9
1121,test,9
1122,fit,9
1123,fit,9
1124,fit,9
1125,validation,9
1126,fit,9
1127,fit,9
1128,test,9
1129,fit,9
1130,fit,9
1131,fit,9
1132,validation,9
1133,test,9
1134,fit,9
1135,fit,9
1136,fit,9
1137,fit,9
1138,fit,9
1139,fit,9
1140,test,9
1141,fit,9
1142,fit,9
1143,fit,9
1144,fit,9
1145,test,9
1146,fit,9
1147,fit,9
1148,fit,9
1149,test,9
1150,fit,9
1151,fit,9
1152,fit,9
1153,fit,9
1154,fit,9
1155,fit,9
1156,fit,9
1157,test,9
1158,test,9
1159,fit,9
1160,fit,9
1161,fit,9
1162,fit,9
1163,fit,9
1164,fit,9
1165,fit,9
1166,fit,9
1167,fit,9
1168,fit,9
1169,fit,9
1170,fit,9
1171,fit,9
1172,fit,9
1173,fit,9
1174,fit,9
1175,fit,9
1176,fit,9
1177,fit,9
1178,fit,9
1179,fit,9
1180,fit,9
1181,fit,9
1182,fit,9
1183,fit,9
1184,fit,9
1185,test,9
1186,fit,9
1187,fit,9
1188,test,9
1189,fit,9
1190,validation,9
1191,fit,9
1192,fit,9
1193,validation,9
1194,fit,9
1195,fit,9
1196,fit,9
1197,fit,9
1198,fit,9
1199,fit,9
1200,fit,9
1201,fit,9
1202,fit,9
1203,validation,9
1204,fit,9
1205,fit,9
1206,fit,9
1207,fit,9
1208,fit,9
1209,test,9
1210,fit,9
1211,fit,9
1212,fit,9
1213,fit,9
1214,test,9
1215,fit,9
1216,fit,9
1217,fit,9
1218,fit,9
1219,fit,9
1220,fit,9
1221,fit,9
1222,fit,9
1223,fit,9
1224,validation,9
1225,fit,9
1226,fit,9
1227,validation,9
1228,fit,9
1229,fit,9
1230,fit,9
1231,fit,9
1232,fit,9
1233,fit,9
1234,fit,9
1235,fit,9
1236,fit,9
1237,fit,9
1238,fit,9
1239,fit,9
1240,fit,9
1241,fit,9
1242,fit,9
1243,fit,9
1244,fit,9
1245,fit,9
1246,fit,9
1247,validation,9
1248,fit,9
1249,test,9
1250,fit,9
1251,fit,9
1252,fit,9
1253,validation,9
1254,fit,9
1255,fit,9
1256,fit,9
1257,fit,9
1258,fit,9
1259,fit,9
1260,fit,9
1261,fit,9
1262,fit,9
1263,validation,9
1264,fit,9
1265,fit,9
1266,fit,9
1267,fit,9
1268,fit,9
1269,fit,9
1270,fit,9
1271,fit,9
1272,test,9
1273,fit,9
1274,fit,9
1275,fit,9
1276,fit,9
1277,fit,9
1278,fit,9
1279,fit,9
1280,fit,9
1281,test,9
1282,fit,9
1283,fit,9
1284,fit,9
1285,fit,9
1286,fit,9
1287,fit,9
1288,fit,9
1289,fit,9
1290,fit,9
1291,fit,9
1292,fit,9
1293,fit,9
1294,fit,9
1295,fit,9
1296,fit,9
1297,fit,9
1298,validation,9
1299,fit,9
1300,fit,9
1301,fit,9
1302,fit,9
1303,fit,9
1304,fit,9
1305,fit,9
1306,fit,9
1307,fit,9
1308,fit,9
1309,fit,9
1310,fit,9
1311,fit,9
1312,fit,9
1313,fit,9
1314,fit,9
1315,fit,9
1316,fit,9
1317,fit,9
1318,validation,9
1319,validation,9
1320,fit,9
1321,fit,9
1322,fit,9
1323,fit,9
1324,fit,9
1325,validation,9
1326,fit,9
1327,validation,9
1328,fit,9
1329,fit,9
1330,fit,9
1331,test,9
1332,fit,9
1333,fit,9
1334,fit,9
1335,fit,9
1336,fit,9
1337,fit,9
1338,fit,9
1339,fit,9
1340,validation,9
1341,test,9
1342,fit,9
1343,test,9
1344,fit,9
1345,test,9
1346,fit,9
1347,fit,9
1348,test,9
1349,fit,9
1350,fit,9
1351,fit,9
1352,fit,9
1353,fit,9
1354,fit,9
1355,fit,9
1356,test,9
1357,fit,9
1358,fit,9
1359,fit,9
1360,fit,9
1361,fit,9
1362,fit,9
1363,fit,9
1364,validation,9
1365,fit,9
1366,fit,9
1367,fit,9
1368,fit,9
1369,fit,9
1370,validation,9
1371,fit,9
1372,fit,9
1373,validation,9
1374,fit,9
1375,fit,9
1376,fit,9
1377,fit,9
1378,fit,9
1379,validation,9
1380,fit,9
1381,fit,9
1382,fit,9
1383,fit,9
1384,fit,9
1385,validation,9
1386,fit,9
1387,fit,9
1388,fit,9
1389,test,9
1390,test,9
1391,validation,9
1392,fit,9
1393,fit,9
1394,fit,9
1395,fit,9
1396,fit,9
1397,fit,9
1398,fit,9
1399,fit,9
1400,validation,9
1401,test,9
1402,fit,9
1403,fit,9
1404,fit,9
1405,fit,9
1406,fit,9
1407,test,9
1408,fit,9
1409,fit,9
1410,fit,9
1411,fit,9
1412,fit,9
1413,fit,9
1414,fit,9
1415,validation,9
1416,fit,9
1417,fit,9
1418,fit,9
1419,fit,9
1420,fit,9
1421,fit,9
1422,fit,9
1423,test,9
1424,test,9
1425,fit,9
1426,fit,9
1427,test,9
1428,test,9
1429,fit,9
1430,fit,9
1431,test,9
1432,fit,9
1433,validation,9
1434,test,9
1435,fit,9
1436,fit,9
1437,fit,9
1438,test,9
1439,fit,9
1440,fit,9
1441,validation,9
1442,fit,9
1443,fit,9
1444,fit,9
1445,fit,9
1446,fit,9
1447,fit,9
1448,validation,9
1449,fit,9
1450,validation,9
1451,fit,9
1452,fit,9
1453,test,9
1454,validation,9
1455,fit,9
1456,fit,9
1457,fit,9
1458,validation,9
1459,fit,9
1460,fit,9
1461,fit,9
1462,fit,9
1463,fit,9
1464,validation,9
1465,validation,9
1466,validation,9
1467,fit,9
1468,fit,9
1469,fit,9
1470,fit,9
1471,fit,9
1472,fit,9
1473,fit,9
1474,fit,9
1475,fit,9
1476,fit,9
1477,fit,9
1478,test,9
1479,fit,9
1480,fit,9
1481,fit,9
1482,validation,9
1483,fit,9
1484,fit,9
1485,fit,9
1486,fit,9
1487,fit,9
1488,fit,9
1489,fit,9
1490,test,9
1491,fit,9
1492,fit,9
1493,fit,9
1494,fit,9
1495,fit,9
1496,fit,9
1497,fit,9
1498,test,9
1499,fit,9
1500,fit,9
1501,fit,9
1502,fit,9
1503,fit,9
1504,fit,9
1505,fit,9
1506,fit,9
1507,validation,9
1508,fit,9
1509,test,9
1510,validation,9
1511,validation,9
1512,fit,9
1513,fit,9
1514,validation,9
1515,fit,9
1516,fit,9
1517,fit,9
1518,fit,9
1519,validation,9
1520,fit,9
1521,fit,9
1522,validation,9
1523,fit,9
1524,fit,9
1525,fit,9
1526,fit,9
1527,validation,9
1528,fit,9
1529,fit,9
1530,fit,9
1531,fit,9
1532,fit,9
1533,fit,9
1534,fit,9
1535,test,9
1536,test,9
1537,fit,9
1538,fit,9
1539,fit,9
1540,fit,9
1541,fit,9
1542,fit,9
1543,fit,9
1544,fit,9
1545,fit,9
1546,fit,9
1547,fit,9
1548,fit,9
1549,test,9
1550,fit,9
1551,fit,9
1552,fit,9
1553,fit,9
1554,test,9
1555,fit,9
1556,fit,9
1557,fit,9
1558,validation,9
1559,fit,9
1560,fit,9
1561,fit,9
1562,fit,9
1563,fit,9
1564,fit,9
1565,fit,9
1566,fit,9
1567,fit,9
1568,fit,9
1569,fit,9
1570,fit,9
1571,validation,9
1572,fit,9
1573,fit,9
1574,fit,9
1575,fit,9
1576,fit,9
1577,fit,9
1578,fit,9
1579,validation,9
1580,fit,9
1581,fit,9
1582,fit,9
1583,fit,9
1584,fit,9
1585,fit,9
1586,fit,9
1587,validation,9
1588,validation,9
1589,fit,9
1590,fit,9
1591,fit,9
1592,fit,9
1593,fit,9
1594,fit,9
1595,fit,9
1596,validation,9
1597,test,9
1598,fit,9
1599,fit,9
1600,fit,9
1601,fit,9
1602,validation,9
1603,validation,9
1604,fit,9
1605,fit,9
1606,fit,9
1607,fit,9
1608,test,9
1609,fit,9
1610,fit,9
1611,test,9
1612,fit,9
1613,test,9
1614,fit,9
1615,fit,9
1616,fit,9
1617,fit,9
1618,test,9
1619,fit,9
1620,validation,9
1621,fit,9
1622,test,9
1623,fit,9
1624,fit,9
1625,test,9
1626,test,9
1627,fit,9
1628,fit,9
1629,fit,9
1630,fit,9
1631,fit,9
1632,fit,9
1633,fit,9
1634,fit,9
1635,fit,9
1636,fit,9
1637,test,9
1638,fit,9
1639,fit,9
1640,fit,9
1641,fit,9
1642,fit,9
1643,validation,9
1644,fit,9
1645,fit,9
1646,fit,9
1647,test,9
1648,test,9
1649,fit,9
1650,fit,9
1651,fit,9
1652,fit,9
1653,fit,9
1654,test,9
1655,fit,9
1656,fit,9
1657,fit,9
1658,fit,9
1659,fit,9
1660,fit,9
1661,fit,9
1662,fit,9
1663,test,9
1664,fit,9
1665,fit,9
1666,fit,9
1667,fit,9
1668,fit,9
1669,fit,9
1670,fit,9
1671,fit,9
1672,fit,9
1673,fit,9
1674,fit,9
1675,fit,9
1676,fit,9
1677,fit,9
1678,fit,9
1679,fit,9
1680,validation,9
1681,fit,9
1682,fit,9
1683,fit,9
1684,fit,9
1685,fit,9
1686,fit,9
1687,fit,9
1688,fit,9
1689,fit,9
1690,fit,9
1691,fit,9
1692,fit,9
1693,fit,9
1694,fit,9
1695,fit,9
1696,fit,9
1697,fit,9
1698,validation,9
1699,fit,9
1700,fit,9
1701,fit,9
1702,fit,9
1703,fit,9
1704,test,9
1705,fit,9
1706,validation,9
1707,validation,9
1708,fit,9
1709,validation,9
1710,fit,9
1711,fit,9
1712,test,9
1713,fit,9
1714,validation,9
1715,fit,9
1716,fit,9
1717,test,9
1718,fit,9
1719,fit,9
1720,validation,9
1721,fit,9
1722,fit,9
1723,test,9
1724,fit,9
1725,fit,9
1726,fit,9
1727,fit,9
1728,fit,9
1729,fit,9
1730,fit,9
1731,fit,9
1732,fit,9
1733,fit,9
1734,fit,9
1735,fit,9
1736,test,9
1737,fit,9
1738,fit,9
1739,fit,9
1740,fit,9
1741,fit,9
1742,fit,9
1743,fit,9
1744,test,9
1745,fit,9
1746,fit,9
1747,fit,9
1748,fit,9
1749,fit,9
1750,fit,9
1751,fit,9
1752,test,9
1753,fit,9
1754,fit,9
1755,fit,9
1756,fit,9
1757,validation,9
1758,fit,9
1759,fit,9
1760,fit,9
1761,validation,9
1762,fit,9
1763,test,9
1764,fit,9
1765,fit,9
1766,fit,9
1767,test,9
1768,fit,9
1769,test,9
1770,fit,9
1771,test,9
1772,fit,9
1773,test,9
1774,fit,9
1775,fit,9
1776,fit,9
1777,test,9
1778,fit,9
1779,fit,9
1780,fit,9
1781,fit,9
1782,fit,9
1783,fit,9
1784,fit,9
1785,fit,9
1786,fit,9
1787,fit,9
1788,fit,9
1789,fit,9
1790,fit,9
1791,validation,9
1792,fit,9
1793,test,9
1794,fit,9
1795,fit,9
1796,fit,9
1797,fit,9
1798,test,9
1799,fit,9
1800,fit,9
1801,fit,9
1802,test,9
1803,fit,9
1804,fit,9
1805,fit,9
1806,fit,9
1807,test,9
1808,fit,9
1809,fit,9
1810,fit,9
1811,fit,9
1812,test,9
1813,fit,9
1814,fit,9
1815,fit,9
1816,fit,9
1817,fit,9
1818,fit,9
1819,fit,9
1820,fit,9
1821,fit,9
1822,fit,9
1823,fit,9
1824,fit,9
1825,validation,9
1826,fit,9
1827,fit,9
1828,fit,9
1829,fit,9
1830,validation,9
1831,fit,9
1832,fit,9
1833,fit,9
1834,fit,9
1835,fit,9
1836,fit,9
1837,fit,9
1838,fit,9
1839,fit,9
1840,validation,9
1841,fit,9
1842,fit,9
1843,fit,9
1844,fit,9
1845,fit,9
1846,validation,9
1847,fit,9
1848,test,9
1849,fit,9
1850,fit,9
1851,fit,9
1852,fit,9
1853,fit,9
1854,fit,9
1855,fit,9
1856,fit,9
1857,fit,9
1858,fit,9
1859,validation,9
1860,fit,9
1861,fit,9
1862,fit,9
1863,fit,9
1864,validation,9
1865,fit,9
1866,fit,9
1867,fit,9
1868,fit,9
1869,fit,9
1870,fit,9
1871,fit,9
1872,fit,9
1873,fit,9
1874,fit,9
1875,fit,9
1876,fit,9
1877,test,9
1878,fit,9
1879,fit,9
1880,fit,9
1881,fit,9
1882,fit,9
1883,test,9
1884,validation,9
1885,fit,9
1886,test,9
1887,fit,9
1888,fit,9
1889,fit,9
1890,validation,9
1891,fit,9
1892,test,9
1893,test,9
1894,validation,9
