source_row_index,split,fold
207,fit,4
208,fit,4
209,fit,4
210,fit,4
211,fit,4
212,fit,4
213,fit,4
214,fit,4
215,fit,4
216,fit,4
217,fit,4
218,fit,4
219,fit,4
220,fit,4
221,fit,4
222,fit,4
223,validation,4
224,fit,4
225,fit,4
226,fit,4
227,fit,4
228,fit,4
229,test,4
230,fit,4
231,fit,4
232,fit,4
233,fit,4
234,fit,4
235,fit,4
236,fit,4
237,fit,4
238,fit,4
239,fit,4
240,fit,4
241,validation,4
242,fit,4
243,fit,4
244,fit,4
245,fit,4
246,validation,4
247,fit,4
248,test,4
249,fit,4
250,fit,4
251,fit,4
252,fit,4
253,fit,4
254,fit,4
255,fit,4
256,test,4
257,test,4
258,test,4
259,test,4
260,fit,4
261,validation,4
262,fit,4
263,fit,4
264,fit,4
265,fit,4
266,test,4
267,fit,4
268,fit,4
269,fit,4
270,fit,4
271,fit,4
272,fit,4
273,fit,4
274,fit,4
275,validation,4
276,test,4
277,fit,4
278,fit,4
279,test,4
280,fit,4
281,fit,4
282,test,4
283,fit,4
284,fit,4
285,fit,4
286,validation,4
287,test,4
288,fit,4
289,fit,4
290,fit,4
291,fit,4
292,fit,4
293,fit,4
294,fit,4
295,test,4
296,fit,4
297,fit,4
298,fit,4
299,fit,4
300,fit,4
301,validation,4
302,fit,4
303,fit,4
304,fit,4
305,fit,4
306,fit,4
307,test,4
308,fit,4
309,fit,4
310,fit,4
311,fit,4
312,test,4
313,fit,4
314,fit,4
315,test,4
316,fit,4
317,fit,4
318,test,4
319,fit,4
320,fit,4
321,fit,4
322,fit,4
323,fit,4
324,fit,4
325,fit,4
326,fit,4
327,test,4
328,fit,4
329,fit,4
330,fit,4
331,fit,4
332,fit,4
333,fit,4
334,fit,4
335,fit,4
336,fit,4
337,fit,4
338,fit,4
339,fit,4
340,fit,4
341,fit,4
342,test,4
343,fit,4
344,fit,4
345,fit,4
346,fit,4
347,fit,4
348,test,4
349,fit,4
350,fit,4
351,fit,4
352,fit,4
353,fit,4
354,fit,4
355,validation,4
356,fit,4
357,fit,4
358,fit,4
359,fit,4
360,fit,4
361,fit,4
362,fit,4
363,fit,4
364,fit,4
365,fit,4
366,test,4
367,fit,4
368,fit,4
369,test,4
370,fit,4
371,fit,4
372,fit,4
373,test,4
374,fit,4
375,fit,4
376,fit,4
377,fit,4
378,test,4
379,fit,4
380,fit,4
381,fit,4
382,fit,4
383,fit,4
384,fit,4
385,fit,4
386,fit,4
387,fit,4
388,fit,4
389,fit,4
390,fit,4
391,fit,4
392,fit,4
393,fit,4
394,fit,4
395,validation,4
396,fit,4
397,fit,4
398,fit,4
399,fit,4
400,fit,4
401,fit,4
402,fit,4
403,fit,4
404,fit,4
405,fit,4
406,fit,4
407,fit,4
408,fit,4
409,fit,4
410,fit,4
411,fit,4
412,fit,4
413,fit,4
414,fit,4
415,test,4
416,fit,4
417,fit,4
418,fit,4
419,fit,4
420,fit,4
421,test,4
422,fit,4
423,fit,4
424,fit,4
425,fit,4
426,test,4
427,fit,4
428,fit,4
429,fit,4
430,validation,4
431,fit,4
432,fit,4
433,validation,4
434,fit,4
435,fit,4
436,test,4
437,fit,4
438,test,4
439,fit,4
440,fit,4
441,fit,4
442,fit,4
443,fit,4
444,fit,4
445,fit,4
446,fit,4
447,fit,4
448,fit,4
449,validation,4
450,fit,4
451,validation,4
452,fit,4
453,fit,4
454,validation,4
455,fit,4
456,validation,4
457,fit,4
458,fit,4
459,fit,4
460,fit,4
461,fit,4
462,validation,4
463,fit,4
464,fit,4
465,fit,4
466,fit,4
467,fit,4
468,fit,4
469,fit,4
470,fit,4
471,validation,4
472,fit,4
473,fit,4
474,fit,4
475,validation,4
476,fit,4
477,fit,4
478,fit,4
479,fit,4
480,fit,4
481,fit,4
482,fit,4
483,fit,4
484,fit,4
485,fit,4
486,fit,4
487,fit,4
488,fit,4
489,fit,4
490,fit,4
491,fit,4
492,fit,4
493,fit,4
494,fit,4
495,test,4
496,test,4
497,fit,4
498,fit,4
499,fit,4
500,fit,4
501,fit,4
502,fit,4
503,fit,4
504,fit,4
505,fit,4
506,fit,4
507,fit,4
508,fit,4
509,fit,4
510,fit,4
511,fit,4
512,fit,4
513,fit,4
514,fit,4
515,test,4
516,test,4
517,fit,4
518,fit,4
519,fit,4
520,fit,4
521,fit,4
522,fit,4
523,validation,4
524,test,4
525,fit,4
526,test,4
527,fit,4
528,fit,4
529,test,4
530,fit,4
531,fit,4
532,fit,4
533,fit,4
534,fit,4
535,fit,4
536,fit,4
537,fit,4
538,fit,4
539,fit,4
540,fit,4
541,validation,4
542,fit,4
543,test,4
544,fit,4
545,fit,4
546,fit,4
547,fit,4
548,fit,4
549,test,4
550,fit,4
551,test,4
552,fit,4
553,fit,4
554,test,4
555,fit,4
556,fit,4
557,fit,4
558,validation,4
559,fit,4
560,fit,4
561,fit,4
562,fit,4
563,fit,4
564,validation,4
565,fit,4
566,fit,4
567,fit,4
568,fit,4
569,validation,4
570,fit,4
571,fit,4
572,fit,4
573,fit,4
574,fit,4
575,fit,4
576,fit,4
577,fit,4
578,fit,4
579,fit,4
580,fit,4
581,fit,4
582,fit,4
583,test,4
584,fit,4
585,fit,4
586,validation,4
587,fit,4
588,fit,4
589,fit,4
590,fit,4
591,fit,4
592,fit,4
593,fit,4
594,fit,4
595,fit,4
596,test,4
597,validation,4
598,fit,4
599,fit,4
600,fit,4
601,validation,4
602,fit,4
603,test,4
604,fit,4
605,fit,4
606,fit,4
607,test,4
608,fit,4
609,fit,4
610,fit,4
611,test,4
612,fit,4
613,fit,4
614,fit,4
615,fit,4
616,fit,4
617,validation,4
618,fit,4
619,test,4
620,fit,4
621,fit,4
622,fit,4
623,fit,4
624,fit,4
625,fit,4
626,fit,4
627,fit,4
628,fit,4
629,fit,4
630,fit,4
631,fit,4
632,fit,4
633,validation,4
634,fit,4
635,fit,4
636,fit,4
637,fit,4
638,validation,4
639,fit,4
640,fit,4
641,fit,4
642,fit,4
643,fit,4
644,fit,4
645,fit,4
646,fit,4
647,fit,4
648,fit,4
649,fit,4
650,fit,4
651,fit,4
652,fit,4
653,fit,4
654,validation,4
655,fit,4
656,fit,4
657,fit,4
658,fit,4
659,fit,4
660,fit,4
661,fit,4
662,fit,4
663,fit,4
664,test,4
665,test,4
666,fit,4
667,fit,4
668,fit,4
669,fit,4
670,fit,4
671,test,4
672,fit,4
673,fit,4
674,test,4
675,test,4
676,fit,4
677,fit,4
678,fit,4
679,test,4
680,test,4
681,fit,4
682,validation,4
683,fit,4
684,fit,4
685,fit,4
686,validation,4
687,fit,4
688,fit,4
689,fit,4
690,fit,4
691,fit,4
692,test,4
693,fit,4
694,fit,4
695,validation,4
696,fit,4
697,fit,4
698,fit,4
699,fit,4
700,fit,4
701,fit,4
702,test,4
703,test,4
704,validation,4
705,fit,4
706,fit,4
707,test,4
708,test,4
709,fit,4
710,fit,4
711,fit,4
712,fit,4
713,fit,4
714,fit,4
715,validation,4
716,test,4
717,fit,4
718,fit,4
719,fit,4
720,fit,4
721,fit,4
722,fit,4
723,fit,4
724,fit,4
725,fit,4
726,test,4
727,validation,4
728,fit,4
729,fit,4
730,fit,4
731,test,4
732,fit,4
733,fit,4
734,fit,4
735,test,4
736,fit,4
737,fit,4
738,fit,4
739,fit,4
740,fit,4
741,fit,4
742,fit,4
743,fit,4
744,fit,4
745,fit,4
746,fit,4
747,fit,4
748,fit,4
749,fit,4
750,fit,4
751,fit,4
752,fit,4
753,fit,4
754,fit,4
755,fit,4
756,fit,4
757,validation,4
758,fit,4
759,validation,4
760,fit,4
761,fit,4
762,validation,4
763,fit,4
764,fit,4
765,test,4
766,fit,4
767,fit,4
768,fit,4
769,fit,4
770,validation,4
771,fit,4
772,fit,4
773,validation,4
774,fit,4
775,fit,4
776,fit,4
777,fit,4
778,test,4
779,fit,4
780,fit,4
781,fit,4
782,fit,4
783,fit,4
784,test,4
785,fit,4
786,validation,4
787,fit,4
788,validation,4
789,test,4
790,fit,4
791,fit,4
792,fit,4
793,fit,4
794,validation,4
795,fit,4
796,fit,4
797,fit,4
798,fit,4
799,fit,4
800,fit,4
801,fit,4
802,fit,4
803,fit,4
804,test,4
805,fit,4
806,fit,4
807,fit,4
808,validation,4
809,fit,4
810,fit,4
811,fit,4
812,fit,4
813,fit,4
814,fit,4
815,fit,4
816,test,4
817,fit,4
818,fit,4
819,fit,4
820,fit,4
821,fit,4
822,fit,4
823,fit,4
824,validation,4
825,fit,4
826,fit,4
827,fit,4
828,fit,4
829,fit,4
830,fit,4
831,test,4
832,fit,4
833,fit,4
834,fit,4
835,fit,4
836,fit,4
837,fit,4
838,fit,4
839,fit,4
840,fit,4
841,fit,4
842,fit,4
843,fit,4
844,fit,4
845,fit,4
846,validation,4
847,fit,4
848,fit,4
849,fit,4
850,fit,4
851,fit,4
852,fit,4
853,test,4
854,fit,4
855,test,4
856,fit,4
857,fit,4
858,fit,4
859,validation,4
860,fit,4
861,fit,4
862,fit,4
863,fit,4
864,fit,4
865,fit,4
866,test,4
867,fit,4
868,fit,4
869,fit,4
870,fit,4
871,fit,4
872,fit,4
873,validation,4
874,fit,4
875,fit,4
876,fit,4
877,fit,4
878,fit,4
879,fit,4
880,fit,4
881,validation,4
882,fit,4
883,fit,4
884,validation,4
885,fit,4
886,fit,4
887,fit,4
888,fit,4
889,fit,4
890,fit,4
891,fit,4
892,fit,4
893,fit,4
894,fit,4
895,fit,4
896,validation,4
897,validation,4
898,fit,4
899,fit,4
900,fit,4
901,fit,4
902,fit,4
903,fit,4
904,fit,4
905,fit,4
906,fit,4
907,validation,4
908,fit,4
909,fit,4
910,validation,4
911,fit,4
912,fit,4
913,fit,4
914,validation,4
915,fit,4
916,fit,4
917,test,4
918,validation,4
919,test,4
920,fit,4
921,fit,4
922,fit,4
923,fit,4
924,fit,4
925,fit,4
926,fit,4
927,fit,4
928,fit,4
929,fit,4
930,validation,4
931,fit,4
932,fit,4
933,test,4
934,fit,4
935,fit,4
936,fit,4
937,fit,4
938,fit,4
939,fit,4
940,fit,4
941,fit,4
942,fit,4
943,test,4
944,fit,4
945,fit,4
946,fit,4
947,fit,4
948,fit,4
949,fit,4
950,fit,4
951,test,4
952,test,4
953,fit,4
954,fit,4
955,fit,4
956,fit,4
957,fit,4
958,fit,4
959,fit,4
960,fit,4
961,fit,4
962,fit,4
963,fit,4
964,fit,4
965,fit,4
966,fit,4
967,fit,4
968,fit,4
969,fit,4
970,fit,4
971,fit,4
972,fit,4
973,fit,4
974,fit,4
975,fit,4
976,fit,4
977,fit,4
978,fit,4
979,validation,4
980,validation,4
981,fit,4
982,validation,4
983,fit,4
984,validation,4
985,fit,4
986,fit,4
987,fit,4
988,fit,4
989,fit,4
990,fit,4
991,test,4
992,test,4
993,fit,4
994,validation,4
995,fit,4
996,fit,4
997,fit,4
998,fit,4
999,fit,4
1000,validation,4
1001,validation,4
1002,test,4
1003,fit,4
1004,fit,4
1005,fit,4
1006,fit,4
1007,fit,4
1008,fit,4
1009,validation,4
1010,fit,4
1011,fit,4
1012,test,4
1013,fit,4
1014,fit,4
1015,fit,4
1016,fit,4
1017,fit,4
1018,fit,4
1019,fit,4
1020,fit,4
1021,fit,4
1022,fit,4
1023,fit,4
1024,fit,4
1025,fit,4
1026,fit,4
1027,test,4
1028,fit,4
1029,fit,4
1030,fit,4
1031,fit,4
1032,fit,4
1033,fit,4
1034,fit,4
1035,fit,4
1036,test,4
1037,fit,4
1038,fit,4
1039,fit,4
1040,test,4
1041,fit,4
1042,fit,4
1043,fit,4
1044,fit,4
1045,fit,4
1046,fit,4
1047,fit,4
1048,fit,4
1049,fit,4
1050,fit,4
1051,test,4
1052,fit,4
1053,validation,4
1054,fit,4
1055,fit,4
1056,fit,4
1057,test,4
1058,validation,4
1059,validation,4
1060,fit,4
1061,fit,4
1062,fit,4
1063,fit,4
1064,fit,4
1065,fit,4
1066,test,4
1067,fit,4
1068,fit,4
1069,fit,4
1070,fit,4
1071,validation,4
1072,fit,4
1073,fit,4
1074,fit,4
1075,fit,4
1076,fit,4
1077,fit,4
1078,fit,4
1079,fit,4
1080,fit,4
1081,fit,4
1082,fit,4
1083,validation,4
1084,validation,4
1085,fit,4
1086,fit,4
1087,fit,4
1088,test,4
1089,fit,4
1090,fit,4
1091,fit,4
1092,fit,4
1093,validation,4
1094,fit,4
1095,fit,4
1096,fit,4
1097,test,4
1098,fit,4
1099,fit,4
1100,test,4
1101,fit,4
1102,fit,4
1103,fit,4
1104,fit,4
1105,fit,4
1106,fit,4
1107,fit,4
1108,validation,4
1109,validation,4
1110,validation,4
1111,test,4
1112,fit,4
1113,fit,4
1114,fit,4
1115,fit,4
1116,fit,4
1117,fit,4
1118,fit,4
1119,fit,4
1120,fit,4
1121,fit,4
1122,fit,4
1123,test,4
1124,fit,4
1125,test,4
1126,test,4
1127,fit,4
1128,fit,4
1129,fit,4
1130,fit,4
1131,fit,4
1132,fit,4
1133,fit,4
1134,fit,4
1135,test,4
1136,validation,4
1137,fit,4
1138,fit,4
1139,fit,4
1140,fit,4
1141,fit,4
1142,fit,4
1143,fit,4
1144,fit,4
1145,fit,4
1146,test,4
1147,validation,4
1148,fit,4
1149,fit,4
1150,fit,4
1151,fit,4
1152,fit,4
1153,test,4
1154,fit,4
1155,fit,4
1156,validation,4
1157,fit,4
1158,fit,4
1159,fit,4
1160,fit,4
1161,fit,4
1162,fit,4
1163,fit,4
1164,fit,4
1165,fit,4
1166,fit,4
1167,fit,4
1168,fit,4
1169,fit,4
1170,fit,4
1171,fit,4
1172,validation,4
1173,test,4
1174,validation,4
1175,fit,4
1176,fit,4
1177,fit,4
1178,fit,4
1179,fit,4
1180,fit,4
1181,fit,4
1182,fit,4
1183,fit,4
1184,fit,4
1185,fit,4
1186,fit,4
1187,fit,4
1188,fit,4
1189,test,4
1190,fit,4
1191,fit,4
1192,fit,4
1193,fit,4
1194,test,4
1195,fit,4
1196,fit,4
1197,fit,4
1198,test,4
1199,fit,4
1200,fit,4
1201,fit,4
1202,validation,4
1203,fit,4
1204,fit,4
1205,fit,4
1206,fit,4
1207,test,4
1208,fit,4
1209,fit,4
1210,fit,4
1211,fit,4
1212,fit,4
1213,fit,4
1214,fit,4
1215,fit,4
1216,fit,4
1217,fit,4
1218,fit,4
1219,test,4
1220,fit,4
1221,fit,4
1222,fit,4
1223,fit,4
1224,test,4
1225,test,4
1226,fit,4
1227,fit,4
1228,fit,4
1229,fit,4
1230,validation,4
1231,validation,4
1232,fit,4
1233,fit,4
1234,test,4
1235,fit,4
1236,fit,4
1237,fit,4
1238,test,4
1239,fit,4
1240,fit,4
1241,fit,4
1242,test,4
1243,fit,4
1244,fit,4
1245,fit,4
1246,test,4
1247,validation,4
1248,test,4
1249,fit,4
1250,fit,4
1251,validation,4
1252,fit,4
1253,fit,4
1254,fit,4
1255,fit,4
1256,fit,4
1257,validation,4
1258,fit,4
1259,fit,4
1260,test,4
1261,fit,4
1262,test,4
1263,fit,4
1264,fit,4
1265,test,4
1266,fit,4
1267,fit,4
1268,fit,4
1269,fit,4
1270,fit,4
1271,fit,4
1272,fit,4
1273,fit,4
1274,fit,4
1275,fit,4
1276,test,4
1277,fit,4
1278,fit,4
1279,fit,4
1280,validation,4
1281,fit,4
1282,fit,4
1283,validation,4
1284,validation,4
1285,fit,4
1286,fit,4
1287,fit,4
1288,fit,4
1289,fit,4
1290,fit,4
1291,fit,4
1292,fit,4
1293,test,4
1294,test,4
1295,fit,4
1296,fit,4
1297,fit,4
1298,test,4
1299,fit,4
1300,test,4
1301,fit,4
1302,fit,4
1303,fit,4
1304,test,4
1305,test,4
1306,test,4
1307,fit,4
1308,test,4
1309,fit,4
1310,fit,4
1311,test,4
1312,fit,4
1313,fit,4
1314,fit,4
1315,fit,4
1316,fit,4
1317,test,4
1318,fit,4
1319,fit,4
1320,fit,4
1321,fit,4
1322,fit,4
1323,fit,4
1324,fit,4
1325,validation,4
1326,fit,4
1327,test,4
1328,fit,4
1329,fit,4
1330,validation,4
1331,fit,4
1332,fit,4
1333,fit,4
1334,fit,4
1335,fit,4
1336,fit,4
1337,fit,4
1338,fit,4
1339,fit,4
1340,fit,4
1341,fit,4
1342,fit,4
1343,fit,4
1344,fit,4
1345,fit,4
1346,fit,4
1347,fit,4
1348,fit,4
1349,fit,4
1350,fit,4
1351,fit,4
1352,fit,4
1353,fit,4
1354,fit,4
1355,fit,4
1356,fit,4
1357,fit,4
1358,fit,4
1359,fit,4
1360,fit,4
1361,fit,4
1362,fit,4
1363,test,4
1364,validation,4
1365,test,4
1366,fit,4
1367,fit,4
1368,fit,4
1369,fit,4
1370,fit,4
1371,fit,4
1372,fit,4
1373,test,4
1374,fit,4
1375,fit,4
1376,fit,4
1377,fit,4
1378,fit,4
1379,fit,4
1380,fit,4
1381,fit,4
1382,fit,4
1383,fit,4
1384,fit,4
1385,fit,4
1386,fit,4
1387,fit,4
1388,fit,4
1389,fit,4
1390,fit,4
1391,fit,4
1392,fit,4
1393,fit,4
1394,fit,4
1395,fit,4
1396,fit,4
1397,fit,4
1398,fit,4
1399,fit,4
1400,fit,4
1401,fit,4
1402,fit,4
1403,fit,4
1404,fit,4
1405,fit,4
1406,fit,4
1407,validation,4
1408,fit,4
1409,fit,4
1410,fit,4
1411,fit,4
1412,fit,4
1413,test,4
1414,fit,4
1415,fit,4
1416,fit,4
1417,fit,4
1418,test,4
1419,test,4
1420,fit,4
1421,fit,4
1422,fit,4
1423,fit,4
1424,fit,4
1425,validation,4
1426,fit,4
1427,fit,4
1428,fit,4
1429,test,4
1430,fit,4
1431,fit,4
1432,fit,4
1433,fit,4
1434,fit,4
1435,fit,4
1436,fit,4
1437,fit,4
1438,fit,4
1439,fit,4
1440,validation,4
1441,fit,4
1442,fit,4
1443,fit,4
1444,fit,4
1445,fit,4
1446,test,4
1447,validation,4
1448,fit,4
1449,fit,4
1450,fit,4
1451,fit,4
1452,fit,4
1453,fit,4
1454,fit,4
1455,fit,4
1456,validation,4
1457,fit,4
1458,validation,4
1459,validation,4
1460,validation,4
1461,fit,4
1462,fit,4
1463,fit,4
1464,fit,4
1465,fit,4
1466,fit,4
1467,fit,4
1468,validation,4
1469,test,4
1470,fit,4
1471,fit,4
1472,fit,4
1473,fit,4
1474,fit,4
1475,fit,4
1476,fit,4
1477,fit,4
1478,fit,4
1479,fit,4
1480,fit,4
1481,fit,4
1482,fit,4
1483,fit,4
1484,fit,4
1485,fit,4
1486,fit,4
1487,fit,4
1488,fit,4
1489,fit,4
1490,fit,4
1491,test,4
1492,fit,4
1493,test,4
1494,fit,4
1495,validation,4
1496,fit,4
1497,fit,4
1498,fit,4
1499,fit,4
1500,fit,4
1501,fit,4
1502,fit,4
1503,fit,4
1504,fit,4
1505,fit,4
1506,fit,4
1507,fit,4
1508,fit,4
1509,fit,4
1510,test,4
1511,fit,4
1512,fit,4
1513,fit,4
1514,fit,4
1515,fit,4
1516,fit,4
1517,fit,4
1518,fit,4
1519,fit,4
1520,fit,4
1521,fit,4
1522,fit,4
1523,fit,4
1524,fit,4
1525,validation,4
1526,fit,4
1527,fit,4
1528,fit,4
1529,fit,4
1530,validation,4
1531,fit,4
1532,test,4
1533,fit,4
1534,fit,4
1535,validation,4
1536,fit,4
1537,fit,4
1538,fit,4
1539,fit,4
1540,fit,4
1541,test,4
1542,fit,4
1543,fit,4
1544,fit,4
1545,fit,4
1546,fit,4
1547,fit,4
1548,fit,4
1549,fit,4
1550,fit,4
1551,fit,4
1552,fit,4
1553,fit,4
1554,fit,4
1555,fit,4
1556,fit,4
1557,fit,4
1558,validation,4
1559,fit,4
1560,fit,4
1561,validation,4
1562,fit,4
1563,fit,4
1564,test,4
1565,fit,4
1566,test,4
1567,validation,4
1568,fit,4
1569,fit,4
1570,test,4
1571,fit,4
1572,fit,4
1573,test,4
1574,fit,4
1575,fit,4
1576,validation,4
1577,fit,4
1578,fit,4
1579,validation,4
1580,fit,4
1581,fit,4
1582,fit,4
1583,fit,4
1584,validation,4
1585,test,4
1586,fit,4
1587,test,4
1588,fit,4
1589,fit,4
1590,fit,4
1591,fit,4
1592,fit,4
1593,validation,4
1594,fit,4
1595,fit,4
1596,fit,4
1597,fit,4
1598,fit,4
1599,fit,4
1600,fit,4
1601,fit,4
1602,fit,4
1603,fit,4
1604,fit,4
1605,fit,4
1606,validation,4
1607,fit,4
1608,fit,4
1609,fit,4
1610,fit,4
1611,fit,4
1612,fit,4
1613,fit,4
1614,fit,4
1615,fit,4
1616,validation,4
1617,fit,4
1618,fit,4
1619,fit,4
1620,fit,4
1621,fit,4
1622,fit,4
1623,test,4
1624,fit,4
1625,fit,4
1626,fit,4
1627,fit,4
1628,fit,4
1629,fit,4
1630,fit,4
1631,fit,4
1632,fit,4
1633,test,4
1634,fit,4
1635,fit,4
1636,fit,4
1637,fit,4
1638,fit,4
1639,fit,4
1640,fit,4
1641,fit,4
1642,fit,4
1643,fit,4
1644,fit,4
1645,fit,4
1646,fit,4
1647,validation,4
1648,fit,4
1649,fit,4
1650,fit,4
1651,fit,4
1652,fit,4
1653,fit,4
1654,fit,4
1655,fit,4
1656,fit,4
1657,fit,4
1658,fit,4
1659,fit,4
1660,fit,4
1661,fit,4
1662,fit,4
1663,fit,4
1664,fit,4
1665,fit,4
1666,fit,4
1667,fit,4
1668,fit,4
1669,validation,4
1670,fit,4
1671,fit,4
1672,fit,4
1673,fit,4
1674,fit,4
1675,fit,4
1676,fit,4
1677,test,4
1678,fit,4
1679,fit,4
1680,fit,4
1681,fit,4
1682,fit,4
1683,fit,4
1684,fit,4
1685,fit,4
1686,validation,4
1687,fit,4
1688,fit,4
1689,fit,4
1690,test,4
1691,fit,4
1692,fit,4
1693,fit,4
1694,fit,4
1695,fit,4
1696,fit,4
1697,fit,4
1698,fit,4
1699,test,4
1700,fit,4
1701,fit,4
1702,validation,4
1703,fit,4
1704,validation,4
1705,fit,4
1706,fit,4
1707,fit,4
1708,test,4
1709,fit,4
1710,fit,4
1711,validation,4
1712,fit,4
1713,fit,4
1714,test,4
1715,test,4
1716,fit,4
1717,fit,4
1718,fit,4
1719,validation,4
1720,fit,4
1721,fit,4
1722,fit,4
1723,validation,4
1724,fit,4
1725,fit,4
1726,fit,4
1727,validation,4
1728,fit,4
1729,fit,4
1730,fit,4
1731,fit,4
1732,fit,4
1733,fit,4
1734,fit,4
1735,fit,4
1736,validation,4
1737,validation,4
1738,fit,4
1739,fit,4
1740,fit,4
1741,fit,4
1742,fit,4
1743,fit,4
1744,fit,4
1745,fit,4
1746,fit,4
1747,test,4
1748,fit,4
1749,fit,4
1750,fit,4
1751,fit,4
1752,fit,4
1753,fit,4
1754,fit,4
1755,validation,4
1756,fit,4
1757,fit,4
1758,fit,4
1759,fit,4
1760,fit,4
1761,validation,4
1762,validation,4
1763,fit,4
1764,fit,4
1765,fit,4
1766,validation,4
1767,fit,4
1768,fit,4
1769,fit,4
1770,test,4
1771,fit,4
1772,fit,4
1773,fit,4
1774,test,4
1775,fit,4
1776,fit,4
1777,fit,4
1778,fit,4
1779,fit,4
1780,fit,4
1781,fit,4
1782,fit,4
1783,fit,4
1784,fit,4
1785,fit,4
1786,fit,4
1787,fit,4
1788,fit,4
1789,test,4
1790,fit,4
1791,fit,4
1792,fit,4
1793,validation,4
1794,fit,4
1795,fit,4
1796,fit,4
1797,fit,4
1798,fit,4
1799,fit,4
1800,test,4
1801,fit,4
1802,fit,4
1803,fit,4
1804,validation,4
1805,test,4
1806,fit,4
1807,fit,4
1808,test,4
1809,validation,4
1810,fit,4
1811,fit,4
1812,fit,4
1813,fit,4
1814,fit,4
1815,fit,4
1816,fit,4
1817,fit,4
1818,validation,4
1819,fit,4
1820,fit,4
1821,test,4
1822,validation,4
1823,fit,4
1824,fit,4
1825,test,4
1826,fit,4
1827,fit,4
1828,fit,4
1829,fit,4
1830,fit,4
1831,validation,4
1832,fit,4
1833,fit,4
1834,fit,4
1835,test,4
1836,validation,4
1837,fit,4
1838,fit,4
1839,fit,4
1840,fit,4
1841,fit,4
1842,test,4
1843,fit,4
1844,fit,4
1845,test,4
1846,validation,4
1847,fit,4
1848,validation,4
1849,test,4
1850,fit,4
1851,test,4
1852,fit,4
1853,fit,4
1854,fit,4
1855,fit,4
1856,fit,4
1857,fit,4
1858,fit,4
1859,validation,4
1860,validation,4
1861,fit,4
1862,fit,4
1863,fit,4
1864,fit,4
1865,fit,4
1866,fit,4
1867,fit,4
1868,fit,4
1869,fit,4
1870,fit,4
1871,fit,4
1872,fit,4
1873,fit,4
1874,test,4
1875,fit,4
1876,fit,4
1877,fit,4
1878,fit,4
1879,fit,4
1880,fit,4
1881,fit,4
1882,fit,4
1883,fit,4
1884,fit,4
1885,fit,4
1886,fit,4
1887,fit,4
1888,test,4
1889,test,4
1890,fit,4
1891,test,4
1892,fit,4
1893,fit,4
1894,fit,4
1895,test,4
