source_row_index,split,fold
377,fit,5
378,fit,5
379,fit,5
380,fit,5
381,fit,5
382,fit,5
383,fit,5
384,fit,5
385,fit,5
386,validation,5
387,fit,5
388,fit,5
389,fit,5
390,fit,5
391,fit,5
392,test,5
393,test,5
394,fit,5
395,validation,5
396,fit,5
397,fit,5
398,fit,5
399,fit,5
400,fit,5
401,validation,5
402,test,5
403,fit,5
404,test,5
405,fit,5
406,fit,5
407,test,5
408,fit,5
409,fit,5
410,fit,5
411,validation,5
412,test,5
413,fit,5
414,fit,5
415,fit,5
416,fit,5
417,fit,5
418,fit,5
419,fit,5
420,fit,5
421,fit,5
422,fit,5
423,validation,5
424,fit,5
425,fit,5
426,fit,5
427,fit,5
428,validation,5
429,test,5
430,fit,5
431,test,5
432,fit,5
433,fit,5
434,fit,5
435,fit,5
436,fit,5
437,fit,5
438,fit,5
439,fit,5
440,fit,5
441,fit,5
442,fit,5
443,fit,5
444,fit,5
445,fit,5
446,test,5
447,fit,5
448,fit,5
449,fit,5
450,fit,5
451,fit,5
452,fit,5
453,fit,5
454,fit,5
455,fit,5
456,fit,5
457,fit,5
458,test,5
459,fit,5
460,fit,5
461,validation,5
462,fit,5
463,fit,5
464,fit,5
465,fit,5
466,fit,5
467,validation,5
468,fit,5
469,fit,5
470,fit,5
471,fit,5
472,fit,5
473,test,5
474,fit,5
475,fit,5
476,fit,5
477,fit,5
478,fit,5
479,fit,5
480,fit,5
481,fit,5
482,fit,5
483,fit,5
484,fit,5
485,fit,5
486,fit,5
487,fit,5
488,fit,5
489,fit,5
490,fit,5
491,validation,5
492,fit,5
493,test,5
494,validation,5
495,fit,5
496,validation,5
497,fit,5
498,fit,5
499,fit,5
500,fit,5
501,fit,5
502,fit,5
503,test,5
504,fit,5
505,validation,5
506,fit,5
507,fit,5
508,fit,5
509,fit,5
510,fit,5
511,fit,5
512,fit,5
513,fit,5
514,fit,5
515,fit,5
516,fit,5
517,fit,5
518,fit,5
519,fit,5
520,fit,5
521,fit,5
522,fit,5
523,fit,5
524,fit,5
525,fit,5
526,fit,5
527,fit,5
528,fit,5
529,fit,5
530,fit,5
531,fit,5
532,fit,5
533,fit,5
534,test,5
535,fit,5
536,fit,5
537,fit,5
538,fit,5
539,fit,5
540,fit,5
541,fit,5
542,fit,5
543,fit,5
544,fit,5
545,fit,5
546,fit,5
547,fit,5
548,fit,5
549,fit,5
550,fit,5
551,fit,5
552,fit,5
553,fit,5
554,fit,5
555,fit,5
556,fit,5
557,test,5
558,fit,5
559,test,5
560,fit,5
561,fit,5
562,fit,5
563,test,5
564,fit,5
565,fit,5
566,fit,5
567,fit,5
568,fit,5
569,fit,5
570,fit,5
571,fit,5
572,fit,5
573,fit,5
574,fit,5
575,fit,5
576,fit,5
577,fit,5
578,test,5
579,fit,5
580,fit,5
581,fit,5
582,fit,5
583,fit,5
584,test,5
585,fit,5
586,fit,5
587,fit,5
588,fit,5
589,fit,5
590,fit,5
591,fit,5
592,fit,5
593,fit,5
594,fit,5
595,fit,5
596,fit,5
597,fit,5
598,test,5
599,fit,5
600,test,5
601,fit,5
602,fit,5
603,fit,5
604,validation,5
605,validation,5
606,fit,5
607,fit,5
608,fit,5
609,fit,5
610,fit,5
611,fit,5
612,validation,5
613,validation,5
614,test,5
615,validation,5
616,fit,5
617,fit,5
618,fit,5
619,fit,5
620,fit,5
621,fit,5
622,fit,5
623,fit,5
624,fit,5
625,fit,5
626,validation,5
627,test,5
628,fit,5
629,fit,5
630,test,5
631,fit,5
632,fit,5
633,fit,5
634,fit,5
635,test,5
636,validation,5
637,fit,5
638,fit,5
639,validation,5
640,validation,5
641,fit,5
642,test,5
643,fit,5
644,fit,5
645,test,5
646,fit,5
647,fit,5
648,test,5
649,fit,5
650,fit,5
651,fit,5
652,fit,5
653,fit,5
654,fit,5
655,fit,5
656,fit,5
657,fit,5
658,fit,5
659,fit,5
660,test,5
661,fit,5
662,validation,5
663,fit,5
664,fit,5
665,validation,5
666,fit,5
667,fit,5
668,fit,5
669,fit,5
670,fit,5
671,fit,5
672,fit,5
673,validation,5
674,fit,5
675,fit,5
676,fit,5
677,fit,5
678,fit,5
679,fit,5
680,fit,5
681,fit,5
682,fit,5
683,fit,5
684,fit,5
685,fit,5
686,test,5
687,fit,5
688,validation,5
689,fit,5
690,fit,5
691,fit,5
692,validation,5
693,fit,5
694,fit,5
695,fit,5
696,validation,5
697,fit,5
698,test,5
699,fit,5
700,validation,5
701,fit,5
702,fit,5
703,fit,5
704,fit,5
705,fit,5
706,fit,5
707,fit,5
708,fit,5
709,fit,5
710,fit,5
711,fit,5
712,test,5
713,fit,5
714,fit,5
715,fit,5
716,fit,5
717,test,5
718,test,5
719,fit,5
720,fit,5
721,test,5
722,fit,5
723,validation,5
724,fit,5
725,fit,5
726,fit,5
727,fit,5
728,test,5
729,fit,5
730,fit,5
731,fit,5
732,test,5
733,fit,5
734,fit,5
735,fit,5
736,fit,5
737,test,5
738,fit,5
739,fit,5
740,fit,5
741,fit,5
742,fit,5
743,validation,5
744,fit,5
745,fit,5
746,fit,5
747,fit,5
748,fit,5
749,fit,5
750,test,5
751,fit,5
752,fit,5
753,fit,5
754,fit,5
755,fit,5
756,test,5
757,validation,5
758,fit,5
759,fit,5
760,fit,5
761,fit,5
762,fit,5
763,fit,5
764,fit,5
765,validation,5
766,fit,5
767,fit,5
768,validation,5
769,fit,5
770,fit,5
771,fit,5
772,fit,5
773,fit,5
774,fit,5
775,validation,5
776,fit,5
777,fit,5
778,fit,5
779,fit,5
780,fit,5
781,fit,5
782,fit,5
783,test,5
784,fit,5
785,fit,5
786,fit,5
787,fit,5
788,fit,5
789,fit,5
790,fit,5
791,test,5
792,fit,5
793,fit,5
794,fit,5
795,fit,5
796,test,5
797,fit,5
798,fit,5
799,fit,5
800,fit,5
801,fit,5
802,fit,5
803,fit,5
804,fit,5
805,fit,5
806,fit,5
807,fit,5
808,test,5
809,fit,5
810,fit,5
811,validation,5
812,fit,5
813,fit,5
814,fit,5
815,validation,5
816,fit,5
817,validation,5
818,fit,5
819,fit,5
820,fit,5
821,fit,5
822,fit,5
823,fit,5
824,fit,5
825,validation,5
826,fit,5
827,fit,5
828,fit,5
829,fit,5
830,fit,5
831,fit,5
832,fit,5
833,fit,5
834,fit,5
835,validation,5
836,fit,5
837,fit,5
838,fit,5
839,fit,5
840,fit,5
841,fit,5
842,fit,5
843,test,5
844,fit,5
845,validation,5
846,validation,5
847,validation,5
848,fit,5
849,fit,5
850,fit,5
851,fit,5
852,fit,5
853,fit,5
854,fit,5
855,fit,5
856,fit,5
857,fit,5
858,fit,5
859,fit,5
860,fit,5
861,fit,5
862,fit,5
863,test,5
864,fit,5
865,fit,5
866,validation,5
867,fit,5
868,fit,5
869,test,5
870,fit,5
871,fit,5
872,fit,5
873,fit,5
874,fit,5
875,fit,5
876,fit,5
877,fit,5
878,fit,5
879,fit,5
880,fit,5
881,test,5
882,fit,5
883,fit,5
884,fit,5
885,validation,5
886,fit,5
887,fit,5
888,fit,5
889,fit,5
890,fit,5
891,fit,5
892,test,5
893,fit,5
894,fit,5
895,fit,5
896,validation,5
897,fit,5
898,fit,5
899,fit,5
900,fit,5
901,fit,5
902,fit,5
903,fit,5
904,fit,5
905,fit,5
906,test,5
907,fit,5
908,fit,5
909,test,5
910,fit,5
911,fit,5
912,fit,5
913,fit,5
914,fit,5
915,fit,5
916,test,5
917,fit,5
918,fit,5
919,fit,5
920,fit,5
921,fit,5
922,fit,5
923,fit,5
924,test,5
925,fit,5
926,fit,5
927,test,5
928,test,5
929,fit,5
930,fit,5
931,fit,5
932,fit,5
933,fit,5
934,fit,5
935,fit,5
936,fit,5
937,validation,5
938,fit,5
939,fit,5
940,validation,5
941,fit,5
942,fit,5
943,fit,5
944,fit,5
945,fit,5
946,fit,5
947,fit,5
948,validation,5
949,fit,5
950,fit,5
951,fit,5
952,fit,5
953,fit,5
954,fit,5
955,validation,5
956,fit,5
957,fit,5
958,fit,5
959,fit,5
960,fit,5
961,fit,5
962,fit,5
963,test,5
964,fit,5
965,fit,5
966,fit,5
967,fit,5
968,fit,5
969,test,5
970,fit,5
971,fit,5
972,fit,5
973,fit,5
974,validation,5
975,fit,5
976,fit,5
977,fit,5
978,validation,5
979,fit,5
980,fit,5
981,fit,5
982,fit,5
983,fit,5
984,fit,5
985,test,5
986,fit,5
987,fit,5
988,fit,5
989,fit,5
990,fit,5
991,fit,5
992,fit,5
993,fit,5
994,fit,5
995,test,5
996,fit,5
997,fit,5
998,fit,5
999,fit,5
1000,validation,5
1001,validation,5
1002,fit,5
1003,fit,5
1004,validation,5
1005,fit,5
1006,fit,5
1007,fit,5
1008,fit,5
1009,fit,5
1010,fit,5
1011,fit,5
1012,fit,5
1013,fit,5
1014,fit,5
1015,fit,5
1016,fit,5
1017,fit,5
1018,fit,5
1019,test,5
1020,fit,5
1021,fit,5
1022,fit,5
1023,fit,5
1024,fit,5
1025,fit,5
1026,fit,5
1027,fit,5
1028,validation,5
1029,fit,5
1030,fit,5
1031,test,5
1032,fit,5
1033,test,5
1034,fit,5
1035,validation,5
1036,fit,5
1037,fit,5
1038,fit,5
1039,fit,5
1040,fit,5
1041,fit,5
1042,test,5
1043,validation,5
1044,fit,5
1045,fit,5
1046,fit,5
1047,fit,5
1048,fit,5
1049,fit,5
1050,fit,5
1051,fit,5
1052,fit,5
1053,fit,5
1054,fit,5
1055,fit,5
1056,fit,5
1057,fit,5
1058,fit,5
1059,fit,5
1060,fit,5
1061,fit,5
1062,fit,5
1063,validation,5
1064,fit,5
1065,fit,5
1066,fit,5
1067,fit,5
1068,fit,5
1069,fit,5
1070,fit,5
1071,validation,5
1072,fit,5
1073,fit,5
1074,fit,5
1075,fit,5
1076,validation,5
1077,fit,5
1078,validation,5
1079,fit,5
1080,test,5
1081,validation,5
1082,test,5
1083,test,5
1084,fit,5
1085,test,5
1086,fit,5
1087,fit,5
1088,fit,5
1089,fit,5
1090,fit,5
1091,test,5
1092,fit,5
1093,fit,5
1094,fit,5
1095,fit,5
1096,fit,5
1097,fit,5
1098,fit,5
1099,fit,5
1100,fit,5
1101,fit,5
1102,fit,5
1103,fit,5
1104,fit,5
1105,fit,5
1106,validation,5
1107,fit,5
1108,fit,5
1109,fit,5
1110,fit,5
1111,fit,5
1112,test,5
1113,fit,5
1114,fit,5
1115,fit,5
1116,validation,5
1117,fit,5
1118,fit,5
1119,fit,5
1120,fit,5
1121,fit,5
1122,fit,5
1123,fit,5
1124,fit,5
1125,fit,5
1126,fit,5
1127,test,5
1128,fit,5
1129,fit,5
1130,test,5
1131,fit,5
1132,fit,5
1133,fit,5
1134,test,5
1135,validation,5
1136,fit,5
1137,fit,5
1138,fit,5
1139,fit,5
1140,fit,5
1141,fit,5
1142,validation,5
1143,fit,5
1144,validation,5
1145,fit,5
1146,fit,5
1147,fit,5
1148,fit,5
1149,fit,5
1150,fit,5
1151,validation,5
1152,fit,5
1153,fit,5
1154,fit,5
1155,fit,5
1156,test,5
1157,fit,5
1158,fit,5
1159,fit,5
1160,fit,5
1161,fit,5
1162,fit,5
1163,test,5
1164,fit,5
1165,fit,5
1166,fit,5
1167,test,5
1168,fit,5
1169,fit,5
1170,fit,5
1171,fit,5
1172,test,5
1173,fit,5
1174,fit,5
1175,fit,5
1176,fit,5
1177,fit,5
1178,fit,5
1179,fit,5
1180,test,5
1181,fit,5
1182,fit,5
1183,validation,5
1184,fit,5
1185,fit,5
1186,fit,5
1187,test,5
1188,fit,5
1189,fit,5
1190,fit,5
1191,fit,5
1192,fit,5
1193,fit,5
1194,fit,5
1195,fit,5
1196,fit,5
1197,fit,5
1198,fit,5
1199,fit,5
1200,fit,5
1201,fit,5
1202,fit,5
1203,fit,5
1204,validation,5
1205,fit,5
1206,fit,5
1207,fit,5
1208,fit,5
1209,fit,5
1210,validation,5
1211,fit,5
1212,fit,5
1213,fit,5
1214,fit,5
1215,fit,5
1216,fit,5
1217,fit,5
1218,fit,5
1219,fit,5
1220,test,5
1221,fit,5
1222,fit,5
1223,fit,5
1224,fit,5
1225,fit,5
1226,fit,5
1227,fit,5
1228,fit,5
1229,fit,5
1230,test,5
1231,fit,5
1232,fit,5
1233,fit,5
1234,fit,5
1235,fit,5
1236,fit,5
1237,fit,5
1238,fit,5
1239,fit,5
1240,fit,5
1241,fit,5
1242,fit,5
1243,fit,5
1244,fit,5
1245,validation,5
1246,fit,5
1247,fit,5
1248,validation,5
1249,fit,5
1250,fit,5
1251,fit,5
1252,fit,5
1253,test,5
1254,fit,5
1255,fit,5
1256,fit,5
1257,validation,5
1258,test,5
1259,test,5
1260,fit,5
1261,fit,5
1262,fit,5
1263,test,5
1264,fit,5
1265,fit,5
1266,fit,5
1267,fit,5
1268,fit,5
1269,fit,5
1270,fit,5
1271,fit,5
1272,fit,5
1273,fit,5
1274,fit,5
1275,fit,5
1276,fit,5
1277,test,5
1278,fit,5
1279,test,5
1280,fit,5
1281,fit,5
1282,fit,5
1283,test,5
1284,fit,5
1285,fit,5
1286,fit,5
1287,fit,5
1288,fit,5
1289,fit,5
1290,fit,5
1291,fit,5
1292,fit,5
1293,fit,5
1294,fit,5
1295,test,5
1296,fit,5
1297,validation,5
1298,fit,5
1299,fit,5
1300,fit,5
1301,fit,5
1302,fit,5
1303,fit,5
1304,fit,5
1305,fit,5
1306,fit,5
1307,validation,5
1308,fit,5
1309,fit,5
1310,fit,5
1311,fit,5
1312,validation,5
1313,fit,5
1314,fit,5
1315,fit,5
1316,test,5
1317,fit,5
1318,test,5
1319,fit,5
1320,fit,5
1321,fit,5
1322,fit,5
1323,fit,5
1324,test,5
1325,fit,5
1326,fit,5
1327,fit,5
1328,fit,5
1329,fit,5
1330,test,5
1331,fit,5
1332,test,5
1333,fit,5
1334,fit,5
1335,test,5
1336,fit,5
1337,fit,5
1338,test,5
1339,fit,5
1340,test,5
1341,fit,5
1342,fit,5
1343,fit,5
1344,fit,5
1345,fit,5
1346,test,5
1347,fit,5
1348,fit,5
1349,validation,5
1350,fit,5
1351,fit,5
1352,fit,5
1353,fit,5
1354,fit,5
1355,fit,5
1356,validation,5
1357,fit,5
1358,fit,5
1359,test,5
1360,fit,5
1361,fit,5
1362,test,5
1363,fit,5
1364,fit,5
1365,fit,5
1366,fit,5
1367,fit,5
1368,fit,5
1369,fit,5
1370,fit,5
1371,fit,5
1372,fit,5
1373,fit,5
1374,fit,5
1375,validation,5
1376,fit,5
1377,test,5
1378,test,5
1379,fit,5
1380,fit,5
1381,fit,5
1382,test,5
1383,fit,5
1384,fit,5
1385,fit,5
1386,fit,5
1387,fit,5
1388,validation,5
1389,fit,5
1390,fit,5
1391,fit,5
1392,fit,5
1393,test,5
1394,test,5
1395,fit,5
1396,fit,5
1397,fit,5
1398,fit,5
1399,fit,5
1400,fit,5
1401,validation,5
1402,fit,5
1403,fit,5
1404,fit,5
1405,fit,5
1406,test,5
1407,validation,5
1408,test,5
1409,fit,5
1410,fit,5
1411,fit,5
1412,fit,5
1413,fit,5
1414,fit,5
1415,fit,5
1416,fit,5
1417,fit,5
1418,validation,5
1419,validation,5
1420,fit,5
1421,fit,5
1422,test,5
1423,validation,5
1424,fit,5
1425,test,5
1426,test,5
1427,fit,5
1428,fit,5
1429,fit,5
1430,fit,5
1431,fit,5
1432,fit,5
1433,fit,5
1434,fit,5
1435,fit,5
1436,fit,5
1437,validation,5
1438,fit,5
1439,fit,5
1440,fit,5
1441,fit,5
1442,fit,5
1443,fit,5
1444,fit,5
1445,fit,5
1446,fit,5
1447,fit,5
1448,fit,5
1449,validation,5
1450,fit,5
1451,fit,5
1452,fit,5
1453,fit,5
1454,fit,5
1455,fit,5
1456,fit,5
1457,fit,5
1458,fit,5
1459,fit,5
1460,validation,5
1461,fit,5
1462,fit,5
1463,test,5
1464,fit,5
1465,fit,5
1466,fit,5
1467,fit,5
1468,fit,5
1469,fit,5
1470,fit,5
1471,fit,5
1472,test,5
1473,fit,5
1474,fit,5
1475,validation,5
1476,fit,5
1477,fit,5
1478,fit,5
1479,fit,5
1480,fit,5
1481,fit,5
1482,validation,5
1483,fit,5
1484,fit,5
1485,validation,5
1486,validation,5
1487,validation,5
1488,fit,5
1489,fit,5
1490,fit,5
1491,fit,5
1492,fit,5
1493,fit,5
1494,fit,5
1495,validation,5
1496,fit,5
1497,fit,5
1498,fit,5
1499,test,5
1500,fit,5
1501,fit,5
1502,fit,5
1503,test,5
1504,fit,5
1505,fit,5
1506,fit,5
1507,fit,5
1508,fit,5
1509,fit,5
1510,fit,5
1511,fit,5
1512,test,5
1513,fit,5
1514,fit,5
1515,fit,5
1516,fit,5
1517,fit,5
1518,fit,5
1519,fit,5
1520,fit,5
1521,fit,5
1522,fit,5
1523,fit,5
1524,fit,5
1525,fit,5
1526,validation,5
1527,fit,5
1528,fit,5
1529,test,5
1530,fit,5
1531,fit,5
1532,fit,5
1533,fit,5
1534,validation,5
1535,fit,5
1536,validation,5
1537,fit,5
1538,fit,5
1539,fit,5
1540,fit,5
1541,fit,5
1542,fit,5
1543,fit,5
1544,fit,5
1545,validation,5
1546,fit,5
1547,fit,5
1548,fit,5
1549,validation,5
1550,validation,5
1551,validation,5
1552,fit,5
1553,fit,5
1554,fit,5
1555,fit,5
1556,fit,5
1557,validation,5
1558,fit,5
1559,fit,5
1560,fit,5
1561,fit,5
1562,fit,5
1563,fit,5
1564,fit,5
1565,fit,5
1566,fit,5
1567,fit,5
1568,fit,5
1569,fit,5
1570,fit,5
1571,fit,5
1572,fit,5
1573,fit,5
1574,fit,5
1575,fit,5
1576,fit,5
1577,validation,5
1578,test,5
1579,fit,5
1580,test,5
1581,fit,5
1582,fit,5
1583,fit,5
1584,fit,5
1585,fit,5
1586,validation,5
1587,fit,5
1588,fit,5
1589,fit,5
1590,fit,5
1591,fit,5
1592,fit,5
1593,fit,5
1594,test,5
1595,fit,5
1596,fit,5
1597,fit,5
1598,fit,5
1599,fit,5
1600,validation,5
1601,fit,5
1602,fit,5
1603,fit,5
1604,fit,5
1605,fit,5
1606,fit,5
1607,fit,5
1608,fit,5
1609,fit,5
1610,validation,5
1611,fit,5
1612,fit,5
1613,fit,5
1614,test,5
1615,fit,5
1616,fit,5
1617,fit,5
1618,fit,5
1619,fit,5
1620,fit,5
1621,test,5
1622,fit,5
1623,fit,5
1624,fit,5
1625,fit,5
1626,fit,5
1627,fit,5
1628,fit,5
1629,fit,5
1630,test,5
1631,fit,5
1632,fit,5
1633,validation,5
1634,validation,5
1635,test,5
1636,fit,5
1637,fit,5
1638,fit,5
1639,fit,5
1640,fit,5
1641,fit,5
1642,fit,5
1643,fit,5
1644,fit,5
1645,fit,5
1646,fit,5
1647,fit,5
1648,fit,5
1649,fit,5
1650,fit,5
1651,fit,5
1652,fit,5
1653,fit,5
1654,fit,5
1655,fit,5
1656,fit,5
1657,fit,5
1658,validation,5
1659,test,5
1660,fit,5
1661,test,5
1662,test,5
1663,fit,5
1664,fit,5
1665,fit,5
1666,fit,5
1667,test,5
1668,fit,5
1669,fit,5
1670,test,5
1671,fit,5
1672,fit,5
1673,validation,5
1674,test,5
1675,fit,5
1676,fit,5
1677,fit,5
1678,fit,5
1679,fit,5
1680,fit,5
1681,fit,5
1682,fit,5
1683,fit,5
1684,fit,5
1685,fit,5
1686,fit,5
1687,fit,5
1688,fit,5
1689,fit,5
1690,fit,5
1691,fit,5
1692,test,5
1693,fit,5
1694,fit,5
1695,fit,5
1696,validation,5
1697,fit,5
1698,fit,5
1699,fit,5
1700,test,5
1701,test,5
1702,fit,5
1703,fit,5
1704,fit,5
1705,fit,5
1706,fit,5
1707,test,5
1708,fit,5
1709,fit,5
1710,fit,5
1711,fit,5
1712,validation,5
1713,fit,5
1714,fit,5
1715,fit,5
1716,fit,5
1717,fit,5
1718,fit,5
1719,fit,5
1720,validation,5
1721,test,5
1722,fit,5
1723,fit,5
1724,fit,5
1725,validation,5
1726,validation,5
1727,fit,5
1728,fit,5
1729,fit,5
1730,fit,5
1731,fit,5
1732,fit,5
1733,fit,5
1734,fit,5
1735,test,5
1736,fit,5
1737,test,5
1738,fit,5
1739,validation,5
1740,fit,5
1741,fit,5
1742,test,5
1743,validation,5
1744,fit,5
1745,fit,5
1746,fit,5
1747,fit,5
1748,fit,5
1749,fit,5
1750,test,5
1751,fit,5
1752,fit,5
1753,validation,5
1754,fit,5
1755,fit,5
1756,fit,5
1757,fit,5
1758,test,5
1759,fit,5
1760,fit,5
1761,fit,5
1762,fit,5
1763,fit,5
1764,test,5
1765,fit,5
1766,fit,5
1767,fit,5
1768,fit,5
1769,fit,5
1770,fit,5
1771,fit,5
1772,test,5
1773,fit,5
1774,fit,5
1775,fit,5
1776,fit,5
1777,fit,5
1778,validation,5
1779,fit,5
1780,fit,5
1781,fit,5
1782,fit,5
1783,fit,5
1784,fit,5
1785,fit,5
1786,fit,5
1787,test,5
1788,validation,5
1789,fit,5
1790,fit,5
1791,fit,5
1792,fit,5
1793,validation,5
1794,fit,5
1795,fit,5
1796,test,5
1797,fit,5
1798,fit,5
1799,fit,5
1800,fit,5
1801,validation,5
1802,fit,5
1803,fit,5
1804,fit,5
1805,fit,5
1806,fit,5
1807,fit,5
1808,fit,5
1809,fit,5
1810,fit,5
1811,fit,5
1812,fit,5
1813,fit,5
1814,fit,5
1815,fit,5
1816,fit,5
1817,fit,5
1818,fit,5
1819,fit,5
1820,fit,5
1821,fit,5
1822,fit,5
1823,fit,5
1824,validation,5
1825,fit,5
1826,fit,5
1827,test,5
1828,fit,5
1829,fit,5
1830,fit,5
1831,fit,5
1832,fit,5
1833,fit,5
1834,validation,5
1835,fit,5
1836,fit,5
1837,fit,5
1838,fit,5
1839,test,5
1840,fit,5
1841,fit,5
1842,fit,5
1843,fit,5
1844,fit,5
1845,fit,5
1846,fit,5
1847,fit,5
1848,validation,5
1849,fit,5
1850,fit,5
1851,validation,5
1852,fit,5
1853,fit,5
1854,fit,5
1855,validation,5
1856,fit,5
1857,fit,5
1858,fit,5
1859,test,5
1860,fit,5
1861,fit,5
1862,fit,5
1863,fit,5
1864,fit,5
1865,fit,5
1866,fit,5
1867,fit,5
1868,fit,5
1869,fit,5
1870,fit,5
1871,fit,5
1872,fit,5
1873,validation,5
1874,fit,5
1875,fit,5
1876,validation,5
1877,fit,5
1878,fit,5
1879,fit,5
1880,fit,5
1881,fit,5
1882,fit,5
1883,fit,5
1884,fit,5
1885,validation,5
1886,fit,5
1887,fit,5
1888,fit,5
1889,validation,5
1890,fit,5
1891,validation,5
1892,fit,5
1893,fit,5
1894,fit,5
