source_row_index,split,fold
616,fit,2
617,test,2
618,fit,2
619,fit,2
620,fit,2
621,fit,2
622,test,2
623,fit,2
624,fit,2
625,fit,2
626,fit,2
627,fit,2
628,fit,2
629,fit,2
630,fit,2
631,fit,2
632,fit,2
633,test,2
634,fit,2
635,fit,2
636,test,2
637,fit,2
638,fit,2
639,test,2
640,fit,2
641,test,2
642,fit,2
643,fit,2
644,fit,2
645,fit,2
646,fit,2
647,fit,2
648,fit,2
649,test,2
650,test,2
651,fit,2
652,test,2
653,fit,2
654,fit,2
655,fit,2
656,test,2
657,fit,2
658,fit,2
659,fit,2
660,fit,2
661,fit,2
662,fit,2
663,fit,2
664,fit,2
665,fit,2
666,fit,2
667,fit,2
668,validation,2
669,fit,2
670,fit,2
671,fit,2
672,fit,2
673,fit,2
674,fit,2
675,fit,2
676,fit,2
677,fit,2
678,fit,2
679,validation,2
680,fit,2
681,fit,2
682,test,2
683,fit,2
684,fit,2
685,fit,2
686,fit,2
687,fit,2
688,fit,2
689,fit,2
690,fit,2
691,fit,2
692,fit,2
693,fit,2
694,fit,2
695,fit,2
696,fit,2
697,fit,2
698,fit,2
699,fit,2
700,fit,2
701,fit,2
702,fit,2
703,fit,2
704,fit,2
705,fit,2
706,fit,2
707,fit,2
708,fit,2
709,fit,2
710,fit,2
711,fit,2
712,fit,2
713,fit,2
714,fit,2
715,fit,2
716,fit,2
717,fit,2
718,fit,2
719,fit,2
720,fit,2
721,fit,2
722,fit,2
723,fit,2
724,fit,2
725,fit,2
726,fit,2
727,fit,2
728,fit,2
729,fit,2
730,test,2
731,fit,2
732,fit,2
733,fit,2
734,fit,2
735,fit,2
736,fit,2
737,fit,2
738,fit,2
739,fit,2
740,fit,2
741,fit,2
742,fit,2
743,fit,2
744,fit,2
745,fit,2
746,fit,2
747,fit,2
748,fit,2
749,fit,2
750,fit,2
751,fit,2
752,fit,2
753,test,2
754,test,2
755,fit,2
756,fit,2
757,validation,2
758,validation,2
759,fit,2
760,validation,2
761,fit,2
762,fit,2
763,fit,2
764,fit,2
765,fit,2
766,fit,2
767,test,2
768,test,2
769,fit,2
770,fit,2
771,fit,2
772,fit,2
773,fit,2
774,fit,2
775,fit,2
776,fit,2
777,fit,2
778,validation,2
779,fit,2
780,test,2
781,fit,2
782,fit,2
783,fit,2
784,fit,2
785,fit,2
786,test,2
787,validation,2
788,test,2
789,fit,2
790,fit,2
791,fit,2
792,fit,2
793,fit,2
794,fit,2
795,validation,2
796,fit,2
797,validation,2
798,fit,2
799,fit,2
800,fit,2
801,test,2
802,fit,2
803,fit,2
804,fit,2
805,fit,2
806,fit,2
807,fit,2
808,fit,2
809,fit,2
810,fit,2
811,fit,2
812,validation,2
813,fit,2
814,fit,2
815,fit,2
816,fit,2
817,fit,2
818,fit,2
819,fit,2
820,fit,2
821,fit,2
822,fit,2
823,test,2
824,fit,2
825,fit,2
826,fit,2
827,fit,2
828,fit,2
829,fit,2
830,fit,2
831,fit,2
832,fit,2
833,fit,2
834,fit,2
835,fit,2
836,validation,2
837,fit,2
838,fit,2
839,fit,2
840,test,2
841,test,2
842,fit,2
843,fit,2
844,fit,2
845,fit,2
846,fit,2
847,fit,2
848,fit,2
849,fit,2
850,fit,2
851,fit,2
852,test,2
853,validation,2
854,fit,2
855,fit,2
856,fit,2
857,fit,2
858,fit,2
859,fit,2
860,fit,2
861,fit,2
862,fit,2
863,validation,2
864,validation,2
865,fit,2
866,validation,2
867,fit,2
868,fit,2
869,fit,2
870,fit,2
871,fit,2
872,fit,2
873,validation,2
874,test,2
875,fit,2
876,fit,2
877,fit,2
878,fit,2
879,fit,2
880,fit,2
881,fit,2
882,test,2
883,fit,2
884,fit,2
885,fit,2
886,fit,2
887,fit,2
888,fit,2
889,fit,2
890,fit,2
891,fit,2
892,fit,2
893,fit,2
894,fit,2
895,fit,2
896,fit,2
897,test,2
898,fit,2
899,validation,2
900,fit,2
901,fit,2
902,test,2
903,validation,2
904,validation,2
905,validation,2
906,fit,2
907,test,2
908,fit,2
909,fit,2
910,fit,2
911,fit,2
912,fit,2
913,fit,2
914,fit,2
915,fit,2
916,fit,2
917,fit,2
918,fit,2
919,fit,2
920,test,2
921,fit,2
922,test,2
923,fit,2
924,validation,2
925,fit,2
926,test,2
927,fit,2
928,fit,2
929,fit,2
930,fit,2
931,fit,2
932,fit,2
933,fit,2
934,fit,2
935,fit,2
936,fit,2
937,fit,2
938,fit,2
939,test,2
940,fit,2
941,fit,2
942,fit,2
943,fit,2
944,fit,2
945,fit,2
946,test,2
947,validation,2
948,fit,2
949,fit,2
950,fit,2
951,fit,2
952,fit,2
953,fit,2
954,fit,2
955,fit,2
956,fit,2
957,validation,2
958,fit,2
959,test,2
960,fit,2
961,fit,2
962,fit,2
963,fit,2
964,fit,2
965,fit,2
966,validation,2
967,fit,2
968,fit,2
969,fit,2
970,test,2
971,fit,2
972,fit,2
973,fit,2
974,test,2
975,fit,2
976,fit,2
977,fit,2
978,fit,2
979,validation,2
980,fit,2
981,fit,2
982,test,2
983,fit,2
984,fit,2
985,fit,2
986,fit,2
987,test,2
988,fit,2
989,fit,2
990,fit,2
991,fit,2
992,fit,2
993,validation,2
994,fit,2
995,fit,2
996,fit,2
997,fit,2
998,fit,2
999,fit,2
1000,fit,2
1001,test,2
1002,fit,2
1003,fit,2
1004,test,2
1005,validation,2
1006,fit,2
1007,fit,2
1008,test,2
1009,fit,2
1010,test,2
1011,fit,2
1012,fit,2
1013,fit,2
1014,fit,2
1015,fit,2
1016,validation,2
1017,fit,2
1018,fit,2
1019,fit,2
1020,fit,2
1021,fit,2
1022,validation,2
1023,fit,2
1024,fit,2
1025,fit,2
1026,test,2
1027,fit,2
1028,fit,2
1029,fit,2
1030,fit,2
1031,fit,2
1032,fit,2
1033,fit,2
1034,fit,2
1035,test,2
1036,fit,2
1037,fit,2
1038,fit,2
1039,fit,2
1040,fit,2
1041,test,2
1042,fit,2
1043,test,2
1044,fit,2
1045,fit,2
1046,test,2
1047,fit,2
1048,fit,2
1049,fit,2
1050,fit,2
1051,fit,2
1052,test,2
1053,test,2
1054,fit,2
1055,validation,2
1056,fit,2
1057,fit,2
1058,fit,2
1059,test,2
1060,fit,2
1061,fit,2
1062,fit,2
1063,fit,2
1064,fit,2
1065,validation,2
1066,fit,2
1067,fit,2
1068,fit,2
1069,fit,2
1070,fit,2
1071,fit,2
1072,fit,2
1073,fit,2
1074,fit,2
1075,validation,2
1076,fit,2
1077,fit,2
1078,fit,2
1079,fit,2
1080,validation,2
1081,validation,2
1082,fit,2
1083,fit,2
1084,fit,2
1085,validation,2
1086,fit,2
1087,fit,2
1088,fit,2
1089,fit,2
1090,validation,2
1091,validation,2
1092,fit,2
1093,validation,2
1094,fit,2
1095,fit,2
1096,test,2
1097,validation,2
1098,fit,2
1099,fit,2
1100,fit,2
1101,fit,2
1102,fit,2
1103,fit,2
1104,fit,2
1105,fit,2
1106,fit,2
1107,validation,2
1108,fit,2
1109,fit,2
1110,fit,2
1111,fit,2
1112,fit,2
1113,fit,2
1114,fit,2
1115,fit,2
1116,validation,2
1117,test,2
1118,test,2
1119,fit,2
1120,fit,2
1121,fit,2
1122,test,2
1123,fit,2
1124,fit,2
1125,fit,2
1126,fit,2
1127,fit,2
1128,fit,2
1129,fit,2
1130,fit,2
1131,fit,2
1132,fit,2
1133,fit,2
1134,fit,2
1135,fit,2
1136,test,2
1137,fit,2
1138,test,2
1139,validation,2
1140,fit,2
1141,fit,2
1142,fit,2
1143,fit,2
1144,fit,2
1145,fit,2
1146,fit,2
1147,fit,2
1148,fit,2
1149,fit,2
1150,test,2
1151,test,2
1152,fit,2
1153,fit,2
1154,fit,2
1155,fit,2
1156,fit,2
1157,fit,2
1158,fit,2
1159,fit,2
1160,test,2
1161,fit,2
1162,fit,2
1163,fit,2
1164,validation,2
1165,fit,2
1166,fit,2
1167,fit,2
1168,fit,2
1169,test,2
1170,validation,2
1171,fit,2
1172,fit,2
1173,fit,2
1174,test,2
1175,fit,2
1176,fit,2
1177,validation,2
1178,fit,2
1179,fit,2
1180,fit,2
1181,fit,2
1182,fit,2
1183,fit,2
1184,test,2
1185,fit,2
1186,fit,2
1187,fit,2
1188,fit,2
1189,fit,2
1190,fit,2
1191,fit,2
1192,fit,2
1193,fit,2
1194,fit,2
1195,fit,2
1196,fit,2
1197,validation,2
1198,fit,2
1199,fit,2
1200,fit,2
1201,fit,2
1202,test,2
1203,fit,2
1204,fit,2
1205,fit,2
1206,validation,2
1207,fit,2
1208,fit,2
1209,fit,2
1210,fit,2
1211,fit,2
1212,fit,2
1213,fit,2
1214,fit,2
1215,fit,2
1216,fit,2
1217,fit,2
1218,fit,2
1219,fit,2
1220,fit,2
1221,fit,2
1222,fit,2
1223,test,2
1224,fit,2
1225,fit,2
1226,test,2
1227,fit,2
1228,fit,2
1229,validation,2
1230,fit,2
1231,fit,2
1232,fit,2
1233,validation,2
1234,fit,2
1235,fit,2
1236,fit,2
1237,validation,2
1238,fit,2
1239,fit,2
1240,fit,2
1241,test,2
1242,fit,2
1243,fit,2
1244,test,2
1245,fit,2
1246,validation,2
1247,fit,2
1248,fit,2
1249,fit,2
1250,fit,2
1251,fit,2
1252,fit,2
1253,fit,2
1254,test,2
1255,fit,2
1256,fit,2
1257,validation,2
1258,fit,2
1259,fit,2
1260,fit,2
1261,fit,2
1262,fit,2
1263,fit,2
1264,fit,2
1265,fit,2
1266,fit,2
1267,fit,2
1268,fit,2
1269,validation,2
1270,fit,2
1271,validation,2
1272,fit,2
1273,fit,2
1274,fit,2
1275,fit,2
1276,fit,2
1277,fit,2
1278,fit,2
1279,fit,2
1280,fit,2
1281,fit,2
1282,fit,2
1283,fit,2
1284,test,2
1285,fit,2
1286,fit,2
1287,fit,2
1288,fit,2
1289,fit,2
1290,fit,2
1291,test,2
1292,fit,2
1293,fit,2
1294,fit,2
1295,fit,2
1296,fit,2
1297,test,2
1298,fit,2
1299,fit,2
1300,fit,2
1301,fit,2
1302,fit,2
1303,test,2
1304,fit,2
1305,fit,2
1306,fit,2
1307,test,2
1308,fit,2
1309,fit,2
1310,fit,2
1311,fit,2
1312,test,2
1313,test,2
1314,test,2
1315,fit,2
1316,fit,2
1317,fit,2
1318,fit,2
1319,validation,2
1320,fit,2
1321,fit,2
1322,validation,2
1323,fit,2
1324,fit,2
1325,fit,2
1326,fit,2
1327,validation,2
1328,fit,2
1329,fit,2
1330,fit,2
1331,fit,2
1332,fit,2
1333,fit,2
1334,validation,2
1335,fit,2
1336,test,2
1337,fit,2
1338,fit,2
1339,validation,2
1340,fit,2
1341,fit,2
1342,fit,2
1343,fit,2
1344,fit,2
1345,fit,2
1346,fit,2
1347,fit,2
1348,fit,2
1349,fit,2
1350,fit,2
1351,fit,2
1352,fit,2
1353,validation,2
1354,test,2
1355,test,2
1356,fit,2
1357,fit,2
1358,validation,2
1359,fit,2
1360,fit,2
1361,fit,2
1362,fit,2
1363,fit,2
1364,fit,2
1365,validation,2
1366,fit,2
1367,fit,2
1368,fit,2
1369,fit,2
1370,fit,2
1371,fit,2
1372,fit,2
1373,fit,2
1374,validation,2
1375,fit,2
1376,fit,2
1377,fit,2
1378,fit,2
1379,fit,2
1380,fit,2
1381,test,2
1382,fit,2
1383,fit,2
1384,fit,2
1385,fit,2
1386,fit,2
1387,fit,2
1388,fit,2
1389,fit,2
1390,fit,2
1391,fit,2
1392,fit,2
1393,fit,2
1394,fit,2
1395,fit,2
1396,fit,2
1397,test,2
1398,fit,2
1399,validation,2
1400,fit,2
1401,fit,2
1402,validation,2
1403,fit,2
1404,fit,2
1405,validation,2
1406,fit,2
1407,fit,2
1408,fit,2
1409,fit,2
1410,fit,2
1411,fit,2
1412,fit,2
1413,validation,2
1414,fit,2
1415,test,2
1416,validation,2
1417,test,2
1418,fit,2
1419,fit,2
1420,test,2
1421,fit,2
1422,fit,2
1423,fit,2
1424,fit,2
1425,fit,2
1426,fit,2
1427,fit,2
1428,fit,2
1429,fit,2
1430,test,2
1431,fit,2
1432,fit,2
1433,fit,2
1434,fit,2
1435,validation,2
1436,fit,2
1437,fit,2
1438,fit,2
1439,fit,2
1440,fit,2
1441,fit,2
1442,fit,2
1443,test,2
1444,fit,2
1445,test,2
1446,fit,2
1447,fit,2
1448,test,2
1449,validation,2
1450,validation,2
1451,fit,2
1452,fit,2
1453,fit,2
1454,fit,2
1455,fit,2
1456,fit,2
1457,fit,2
1458,fit,2
1459,test,2
1460,fit,2
1461,fit,2
1462,fit,2
1463,fit,2
1464,validation,2
1465,validation,2
1466,fit,2
1467,validation,2
1468,validation,2
1469,fit,2
1470,validation,2
1471,fit,2
1472,fit,2
1473,fit,2
1474,test,2
1475,fit,2
1476,fit,2
1477,test,2
1478,validation,2
1479,fit,2
1480,fit,2
1481,fit,2
1482,fit,2
1483,fit,2
1484,fit,2
1485,fit,2
1486,fit,2
1487,fit,2
1488,fit,2
1489,fit,2
1490,fit,2
1491,fit,2
1492,fit,2
1493,fit,2
1494,fit,2
1495,fit,2
1496,fit,2
1497,validation,2
1498,validation,2
1499,fit,2
1500,fit,2
1501,validation,2
1502,fit,2
1503,fit,2
1504,fit,2
1505,test,2
1506,fit,2
1507,test,2
1508,fit,2
1509,fit,2
1510,fit,2
1511,fit,2
1512,fit,2
1513,fit,2
1514,fit,2
1515,test,2
1516,fit,2
1517,test,2
1518,fit,2
1519,fit,2
1520,fit,2
1521,fit,2
1522,fit,2
1523,fit,2
1524,fit,2
1525,fit,2
1526,fit,2
1527,fit,2
1528,fit,2
1529,fit,2
1530,fit,2
1531,fit,2
1532,fit,2
1533,fit,2
1534,validation,2
1535,fit,2
1536,fit,2
1537,test,2
1538,fit,2
1539,fit,2
1540,fit,2
1541,fit,2
1542,validation,2
1543,fit,2
1544,validation,2
1545,validation,2
1546,fit,2
1547,test,2
1548,fit,2
1549,validation,2
1550,fit,2
1551,fit,2
1552,fit,2
1553,fit,2
1554,fit,2
1555,fit,2
1556,fit,2
1557,fit,2
1558,fit,2
1559,fit,2
1560,fit,2
1561,test,2
1562,fit,2
1563,fit,2
1564,fit,2
1565,fit,2
1566,fit,2
1567,fit,2
1568,fit,2
1569,test,2
1570,fit,2
1571,fit,2
1572,fit,2
1573,fit,2
1574,test,2
1575,validation,2
1576,fit,2
1577,fit,2
1578,fit,2
1579,fit,2
1580,validation,2
1581,fit,2
1582,fit,2
1583,fit,2
1584,test,2
1585,fit,2
1586,fit,2
1587,fit,2
1588,test,2
1589,test,2
1590,test,2
1591,fit,2
1592,fit,2
1593,fit,2
1594,fit,2
1595,test,2
1596,test,2
1597,fit,2
1598,test,2
1599,fit,2
1600,fit,2
1601,fit,2
1602,fit,2
1603,fit,2
1604,fit,2
1605,fit,2
1606,fit,2
1607,fit,2
1608,fit,2
1609,fit,2
1610,fit,2
1611,fit,2
1612,validation,2
1613,fit,2
1614,fit,2
1615,fit,2
1616,fit,2
1617,fit,2
1618,fit,2
1619,fit,2
1620,test,2
1621,fit,2
1622,fit,2
1623,fit,2
1624,fit,2
1625,fit,2
1626,fit,2
1627,fit,2
1628,fit,2
1629,fit,2
1630,fit,2
1631,fit,2
1632,validation,2
1633,fit,2
1634,fit,2
1635,fit,2
1636,fit,2
1637,fit,2
1638,fit,2
1639,fit,2
1640,fit,2
1641,fit,2
1642,fit,2
1643,fit,2
1644,fit,2
1645,test,2
1646,fit,2
1647,fit,2
1648,fit,2
1649,test,2
1650,fit,2
1651,fit,2
1652,fit,2
1653,fit,2
1654,fit,2
1655,fit,2
1656,fit,2
1657,fit,2
1658,fit,2
1659,fit,2
1660,fit,2
1661,fit,2
1662,fit,2
1663,fit,2
1664,fit,2
1665,validation,2
1666,test,2
1667,fit,2
1668,validation,2
1669,fit,2
1670,fit,2
1671,test,2
1672,fit,2
1673,test,2
1674,fit,2
1675,fit,2
1676,fit,2
1677,fit,2
1678,fit,2
1679,fit,2
1680,fit,2
1681,fit,2
1682,fit,2
1683,fit,2
1684,fit,2
1685,fit,2
1686,fit,2
1687,fit,2
1688,fit,2
1689,fit,2
1690,fit,2
1691,test,2
1692,fit,2
1693,test,2
1694,fit,2
1695,fit,2
1696,fit,2
1697,fit,2
1698,fit,2
1699,fit,2
1700,fit,2
1701,fit,2
1702,fit,2
1703,fit,2
1704,fit,2
1705,fit,2
1706,fit,2
1707,fit,2
1708,fit,2
1709,fit,2
1710,fit,2
1711,fit,2
1712,fit,2
1713,fit,2
1714,validation,2
1715,fit,2
1716,fit,2
1717,fit,2
1718,validation,2
1719,fit,2
1720,fit,2
1721,fit,2
1722,test,2
1723,fit,2
1724,fit,2
1725,fit,2
1726,fit,2
1727,test,2
1728,fit,2
1729,fit,2
1730,fit,2
1731,fit,2
1732,fit,2
1733,fit,2
1734,fit,2
1735,fit,2
1736,fit,2
1737,fit,2
1738,fit,2
1739,fit,2
1740,validation,2
1741,fit,2
1742,fit,2
1743,fit,2
1744,fit,2
1745,validation,2
1746,validation,2
1747,validation,2
1748,fit,2
1749,fit,2
1750,fit,2
1751,fit,2
1752,fit,2
1753,fit,2
1754,fit,2
1755,test,2
1756,fit,2
1757,fit,2
1758,fit,2
1759,test,2
1760,fit,2
1761,fit,2
1762,fit,2
1763,fit,2
1764,fit,2
1765,fit,2
1766,fit,2
1767,validation,2
1768,fit,2
1769,fit,2
1770,validation,2
1771,fit,2
1772,fit,2
1773,fit,2
1774,fit,2
1775,fit,2
1776,fit,2
1777,fit,2
1778,fit,2
1779,fit,2
1780,fit,2
1781,fit,2
1782,fit,2
1783,fit,2
1784,validation,2
1785,fit,2
1786,fit,2
1787,validation,2
1788,fit,2
1789,fit,2
1790,fit,2
1791,fit,2
1792,fit,2
1793,fit,2
1794,test,2
1795,fit,2
1796,fit,2
1797,test,2
1798,fit,2
1799,fit,2
1800,fit,2
1801,fit,2
1802,fit,2
1803,fit,2
1804,fit,2
1805,fit,2
1806,fit,2
1807,fit,2
1808,fit,2
1809,fit,2
1810,fit,2
1811,fit,2
1812,validation,2
1813,fit,2
1814,fit,2
1815,fit,2
1816,fit,2
1817,fit,2
1818,fit,2
1819,fit,2
1820,fit,2
1821,fit,2
1822,fit,2
1823,test,2
1824,fit,2
1825,fit,2
1826,fit,2
1827,fit,2
1828,fit,2
1829,test,2
1830,fit,2
1831,fit,2
1832,fit,2
1833,test,2
1834,fit,2
1835,fit,2
1836,fit,2
1837,fit,2
1838,fit,2
1839,fit,2
1840,fit,2
1841,fit,2
1842,fit,2
1843,test,2
1844,fit,2
1845,fit,2
1846,fit,2
1847,fit,2
1848,fit,2
1849,fit,2
1850,fit,2
1851,fit,2
1852,fit,2
1853,fit,2
1854,test,2
1855,validation,2
1856,fit,2
1857,test,2
1858,fit,2
1859,fit,2
1860,fit,2
1861,fit,2
1862,fit,2
1863,fit,2
1864,fit,2
1865,fit,2
1866,validation,2
1867,fit,2
1868,fit,2
1869,fit,2
1870,fit,2
1871,fit,2
1872,test,2
1873,fit,2
1874,fit,2
1875,fit,2
1876,fit,2
1877,fit,2
1878,fit,2
1879,fit,2
1880,fit,2
1881,fit,2
1882,validation,2
1883,fit,2
1884,fit,2
1885,fit,2
1886,validation,2
1887,fit,2
1888,fit,2
1889,fit,2
1890,fit,2
1891,fit,2
1892,fit,2
1893,fit,2
1894,test,2
