source_row_index,split,fold
895,test,7
896,fit,7
897,fit,7
898,fit,7
899,fit,7
900,fit,7
901,fit,7
902,fit,7
903,fit,7
904,fit,7
905,fit,7
906,fit,7
907,fit,7
908,fit,7
909,fit,7
910,fit,7
911,fit,7
912,fit,7
913,test,7
914,fit,7
915,fit,7
916,fit,7
917,fit,7
918,fit,7
919,fit,7
920,fit,7
921,fit,7
922,fit,7
923,fit,7
924,fit,7
925,fit,7
926,fit,7
927,fit,7
928,fit,7
929,fit,7
930,fit,7
931,test,7
932,fit,7
933,fit,7
934,fit,7
935,fit,7
936,validation,7
937,test,7
938,fit,7
939,fit,7
940,fit,7
941,fit,7
942,validation,7
943,fit,7
944,validation,7
945,fit,7
946,fit,7
947,fit,7
948,fit,7
949,test,7
950,fit,7
951,fit,7
952,fit,7
953,fit,7
954,fit,7
955,fit,7
956,validation,7
957,fit,7
958,fit,7
959,fit,7
960,fit,7
961,fit,7
962,fit,7
963,fit,7
964,validation,7
965,fit,7
966,fit,7
967,fit,7
968,test,7
969,fit,7
970,fit,7
971,fit,7
972,fit,7
973,fit,7
974,fit,7
975,test,7
976,fit,7
977,fit,7
978,fit,7
979,fit,7
980,fit,7
981,fit,7
982,fit,7
983,fit,7
984,validation,7
985,fit,7
986,fit,7
987,fit,7
988,fit,7
989,fit,7
990,fit,7
991,fit,7
992,fit,7
993,validation,7
994,fit,7
995,fit,7
996,fit,7
997,fit,7
998,fit,7
999,fit,7
1000,fit,7
1001,fit,7
1002,fit,7
1003,fit,7
1004,fit,7
1005,fit,7
1006,fit,7
1007,fit,7
1008,fit,7
1009,fit,7
1010,fit,7
1011,fit,7
1012,fit,7
1013,fit,7
1014,fit,7
1015,fit,7
1016,fit,7
1017,fit,7
1018,fit,7
1019,fit,7
1020,fit,7
1021,fit,7
1022,fit,7
1023,fit,7
1024,fit,7
1025,fit,7
1026,fit,7
1027,validation,7
1028,fit,7
1029,fit,7
1030,validation,7
1031,fit,7
1032,fit,7
1033,fit,7
1034,fit,7
1035,fit,7
1036,fit,7
1037,fit,7
1038,fit,7
1039,fit,7
1040,fit,7
1041,fit,7
1042,fit,7
1043,fit,7
1044,test,7
1045,fit,7
1046,fit,7
1047,fit,7
1048,fit,7
1049,fit,7
1050,fit,7
1051,fit,7
1052,fit,7
1053,fit,7
1054,test,7
1055,fit,7
1056,validation,7
1057,fit,7
1058,fit,7
1059,fit,7
1060,fit,7
1061,fit,7
1062,fit,7
1063,fit,7
1064,fit,7
1065,fit,7
1066,fit,7
1067,validation,7
1068,fit,7
1069,fit,7
1070,fit,7
1071,fit,7
1072,validation,7
1073,fit,7
1074,validation,7
1075,fit,7
1076,fit,7
1077,test,7
1078,fit,7
1079,fit,7
1080,fit,7
1081,fit,7
1082,fit,7
1083,fit,7
1084,fit,7
1085,fit,7
1086,test,7
1087,fit,7
1088,fit,7
1089,fit,7
1090,fit,7
1091,fit,7
1092,test,7
1093,fit,7
1094,fit,7
1095,fit,7
1096,validation,7
1097,fit,7
1098,test,7
1099,fit,7
1100,fit,7
1101,test,7
1102,fit,7
1103,fit,7
1104,fit,7
1105,fit,7
1106,validation,7
1107,validation,7
1108,fit,7
1109,fit,7
1110,test,7
1111,fit,7
1112,fit,7
1113,fit,7
1114,validation,7
1115,fit,7
1116,test,7
1117,fit,7
1118,fit,7
1119,fit,7
1120,fit,7
1121,fit,7
1122,fit,7
1123,fit,7
1124,fit,7
1125,fit,7
1126,fit,7
1127,fit,7
1128,fit,7
1129,fit,7
1130,fit,7
1131,fit,7
1132,fit,7
1133,fit,7
1134,fit,7
1135,fit,7
1136,fit,7
1137,test,7
1138,validation,7
1139,test,7
1140,validation,7
1141,validation,7
1142,fit,7
1143,fit,7
1144,fit,7
1145,fit,7
1146,fit,7
1147,test,7
1148,fit,7
1149,fit,7
1150,fit,7
1151,fit,7
1152,fit,7
1153,fit,7
1154,fit,7
1155,validation,7
1156,fit,7
1157,fit,7
1158,fit,7
1159,validation,7
1160,fit,7
1161,fit,7
1162,test,7
1163,fit,7
1164,fit,7
1165,fit,7
1166,fit,7
1167,fit,7
1168,test,7
1169,fit,7
1170,fit,7
1171,fit,7
1172,fit,7
1173,fit,7
1174,fit,7
1175,test,7
1176,validation,7
1177,fit,7
1178,validation,7
1179,test,7
1180,fit,7
1181,fit,7
1182,fit,7
1183,fit,7
1184,fit,7
1185,fit,7
1186,validation,7
1187,fit,7
1188,fit,7
1189,fit,7
1190,fit,7
1191,test,7
1192,fit,7
1193,fit,7
1194,fit,7
1195,fit,7
1196,fit,7
1197,fit,7
1198,fit,7
1199,test,7
1200,fit,7
1201,test,7
1202,fit,7
1203,fit,7
1204,fit,7
1205,fit,7
1206,fit,7
1207,validation,7
1208,fit,7
1209,fit,7
1210,fit,7
1211,fit,7
1212,fit,7
1213,fit,7
1214,fit,7
1215,fit,7
1216,fit,7
1217,fit,7
1218,fit,7
1219,fit,7
1220,fit,7
1221,fit,7
1222,test,7
1223,fit,7
1224,fit,7
1225,fit,7
1226,fit,7
1227,fit,7
1228,fit,7
1229,fit,7
1230,fit,7
1231,fit,7
1232,fit,7
1233,test,7
1234,validation,7
1235,test,7
1236,fit,7
1237,fit,7
1238,fit,7
1239,fit,7
1240,fit,7
1241,fit,7
1242,fit,7
1243,fit,7
1244,validation,7
1245,fit,7
1246,fit,7
1247,fit,7
1248,fit,7
1249,validation,7
1250,fit,7
1251,fit,7
1252,fit,7
1253,fit,7
1254,fit,7
1255,fit,7
1256,fit,7
1257,fit,7
1258,fit,7
1259,fit,7
1260,fit,7
1261,fit,7
1262,validation,7
1263,validation,7
1264,fit,7
1265,fit,7
1266,fit,7
1267,fit,7
1268,validation,7
1269,test,7
1270,fit,7
1271,fit,7
1272,fit,7
1273,fit,7
1274,fit,7
1275,fit,7
1276,fit,7
1277,fit,7
1278,test,7
1279,fit,7
1280,test,7
1281,validation,7
1282,fit,7
1283,fit,7
1284,fit,7
1285,fit,7
1286,fit,7
1287,fit,7
1288,fit,7
1289,validation,7
1290,fit,7
1291,fit,7
1292,fit,7
1293,fit,7
1294,validation,7
1295,fit,7
1296,fit,7
1297,fit,7
1298,fit,7
1299,test,7
1300,fit,7
1301,fit,7
1302,fit,7
1303,fit,7
1304,validation,7
1305,fit,7
1306,fit,7
1307,fit,7
1308,fit,7
1309,fit,7
1310,fit,7
1311,fit,7
1312,fit,7
1313,fit,7
1314,fit,7
1315,fit,7
1316,fit,7
1317,fit,7
1318,fit,7
1319,fit,7
1320,fit,7
1321,fit,7
1322,test,7
1323,fit,7
1324,fit,7
1325,fit,7
1326,test,7
1327,fit,7
1328,test,7
1329,fit,7
1330,fit,7
1331,fit,7
1332,fit,7
1333,test,7
1334,fit,7
1335,fit,7
1336,fit,7
1337,fit,7
1338,fit,7
1339,fit,7
1340,fit,7
1341,fit,7
1342,fit,7
1343,fit,7
1344,test,7
1345,fit,7
1346,fit,7
1347,fit,7
1348,fit,7
1349,fit,7
1350,fit,7
1351,test,7
1352,fit,7
1353,fit,7
1354,fit,7
1355,fit,7
1356,fit,7
1357,fit,7
1358,fit,7
1359,fit,7
1360,fit,7
1361,fit,7
1362,fit,7
1363,fit,7
1364,fit,7
1365,fit,7
1366,test,7
1367,fit,7
1368,fit,7
1369,fit,7
1370,test,7
1371,fit,7
1372,fit,7
1373,fit,7
1374,fit,7
1375,fit,7
1376,test,7
1377,fit,7
1378,fit,7
1379,test,7
1380,test,7
1381,fit,7
1382,validation,7
1383,fit,7
1384,fit,7
1385,fit,7
1386,test,7
1387,test,7
1388,fit,7
1389,fit,7
1390,fit,7
1391,fit,7
1392,fit,7
1393,fit,7
1394,fit,7
1395,fit,7
1396,fit,7
1397,fit,7
1398,fit,7
1399,validation,7
1400,fit,7
1401,fit,7
1402,fit,7
1403,fit,7
1404,fit,7
1405,fit,7
1406,fit,7
1407,fit,7
1408,fit,7
1409,fit,7
1410,test,7
1411,fit,7
1412,fit,7
1413,fit,7
1414,fit,7
1415,fit,7
1416,validation,7
1417,fit,7
1418,fit,7
1419,fit,7
1420,validation,7
1421,fit,7
1422,fit,7
1423,fit,7
1424,validation,7
1425,fit,7
1426,fit,7
1427,fit,7
1428,fit,7
1429,fit,7
1430,validation,7
1431,fit,7
1432,validation,7
1433,fit,7
1434,validation,7
1435,fit,7
1436,fit,7
1437,test,7
1438,fit,7
1439,fit,7
1440,fit,7
1441,test,7
1442,test,7
1443,fit,7
1444,fit,7
1445,fit,7
1446,fit,7
1447,fit,7
1448,validation,7
1449,fit,7
1450,fit,7
1451,fit,7
1452,fit,7
1453,fit,7
1454,fit,7
1455,fit,7
1456,fit,7
1457,fit,7
1458,test,7
1459,fit,7
1460,fit,7
1461,fit,7
1462,fit,7
1463,fit,7
1464,fit,7
1465,fit,7
1466,fit,7
1467,validation,7
1468,fit,7
1469,validation,7
1470,fit,7
1471,fit,7
1472,validation,7
1473,test,7
1474,fit,7
1475,fit,7
1476,fit,7
1477,fit,7
1478,fit,7
1479,fit,7
1480,fit,7
1481,fit,7
1482,validation,7
1483,fit,7
1484,fit,7
1485,fit,7
1486,fit,7
1487,fit,7
1488,fit,7
1489,fit,7
1490,fit,7
1491,fit,7
1492,validation,7
1493,validation,7
1494,fit,7
1495,fit,7
1496,test,7
1497,fit,7
1498,fit,7
1499,fit,7
1500,fit,7
1501,fit,7
1502,fit,7
1503,validation,7
1504,fit,7
1505,fit,7
1506,fit,7
1507,fit,7
1508,test,7
1509,validation,7
1510,fit,7
1511,validation,7
1512,fit,7
1513,fit,7
1514,fit,7
1515,fit,7
1516,fit,7
1517,fit,7
1518,fit,7
1519,fit,7
1520,test,7
1521,fit,7
1522,fit,7
1523,test,7
1524,fit,7
1525,fit,7
1526,fit,7
1527,validation,7
1528,validation,7
1529,fit,7
1530,fit,7
1531,fit,7
1532,fit,7
1533,validation,7
1534,fit,7
1535,fit,7
1536,validation,7
1537,fit,7
1538,fit,7
1539,fit,7
1540,fit,7
1541,fit,7
1542,fit,7
1543,fit,7
1544,fit,7
1545,fit,7
1546,fit,7
1547,fit,7
1548,fit,7
1549,fit,7
1550,test,7
1551,fit,7
1552,test,7
1553,validation,7
1554,fit,7
1555,validation,7
1556,fit,7
1557,validation,7
1558,fit,7
1559,fit,7
1560,fit,7
1561,fit,7
1562,test,7
1563,test,7
1564,fit,7
1565,fit,7
1566,validation,7
1567,fit,7
1568,test,7
1569,fit,7
1570,fit,7
1571,validation,7
1572,test,7
1573,fit,7
1574,fit,7
1575,test,7
1576,fit,7
1577,fit,7
1578,fit,7
1579,fit,7
1580,fit,7
1581,fit,7
1582,test,7
1583,validation,7
1584,fit,7
1585,fit,7
1586,fit,7
1587,fit,7
1588,fit,7
1589,validation,7
1590,validation,7
1591,fit,7
1592,fit,7
1593,test,7
1594,fit,7
1595,validation,7
1596,fit,7
1597,fit,7
1598,fit,7
1599,fit,7
1600,fit,7
1601,test,7
1602,fit,7
1603,fit,7
1604,fit,7
1605,fit,7
1606,fit,7
1607,fit,7
1608,fit,7
1609,fit,7
1610,fit,7
1611,fit,7
1612,fit,7
1613,validation,7
1614,fit,7
1615,test,7
1616,fit,7
1617,fit,7
1618,fit,7
1619,fit,7
1620,fit,7
1621,fit,7
1622,validation,7
1623,fit,7
1624,fit,7
1625,fit,7
1626,fit,7
1627,fit,7
1628,fit,7
1629,fit,7
1630,fit,7
1631,fit,7
1632,fit,7
1633,fit,7
1634,fit,7
1635,fit,7
1636,fit,7
1637,fit,7
1638,fit,7
1639,fit,7
1640,fit,7
1641,test,7
1642,fit,7
1643,test,7
1644,fit,7
1645,fit,7
1646,fit,7
1647,fit,7
1648,fit,7
1649,validation,7
1650,fit,7
1651,fit,7
1652,test,7
1653,fit,7
1654,fit,7
1655,fit,7
1656,fit,7
1657,fit,7
1658,test,7
1659,fit,7
1660,validation,7
1661,fit,7
1662,fit,7
1663,fit,7
1664,test,7
1665,fit,7
1666,fit,7
1667,fit,7
1668,fit,7
1669,test,7
1670,fit,7
1671,fit,7
1672,validation,7
1673,fit,7
1674,fit,7
1675,fit,7
1676,fit,7
1677,fit,7
1678,fit,7
1679,test,7
1680,fit,7
1681,fit,7
1682,fit,7
1683,fit,7
1684,fit,7
1685,fit,7
1686,fit,7
1687,fit,7
1688,fit,7
1689,validation,7
1690,fit,7
1691,fit,7
1692,fit,7
1693,fit,7
1694,fit,7
1695,fit,7
1696,test,7
1697,fit,7
1698,fit,7
1699,fit,7
1700,fit,7
1701,fit,7
1702,fit,7
1703,fit,7
1704,fit,7
1705,fit,7
1706,test,7
1707,fit,7
1708,fit,7
1709,validation,7
1710,fit,7
1711,test,7
1712,fit,7
1713,fit,7
1714,fit,7
1715,validation,7
1716,test,7
1717,fit,7
1718,fit,7
1719,fit,7
1720,fit,7
1721,fit,7
1722,fit,7
1723,fit,7
1724,fit,7
1725,fit,7
1726,fit,7
1727,fit,7
1728,fit,7
1729,fit,7
1730,fit,7
1731,fit,7
1732,test,7
1733,fit,7
1734,fit,7
1735,fit,7
1736,fit,7
1737,fit,7
1738,fit,7
1739,fit,7
1740,validation,7
1741,fit,7
1742,fit,7
1743,fit,7
1744,fit,7
1745,validation,7
1746,fit,7
1747,fit,7
1748,fit,7
1749,test,7
1750,fit,7
1751,fit,7
1752,fit,7
1753,fit,7
1754,fit,7
1755,fit,7
1756,test,7
1757,fit,7
1758,fit,7
1759,fit,7
1760,fit,7
1761,fit,7
1762,fit,7
1763,fit,7
1764,fit,7
1765,fit,7
1766,fit,7
1767,fit,7
1768,fit,7
1769,fit,7
1770,fit,7
1771,fit,7
1772,fit,7
1773,validation,7
1774,fit,7
1775,fit,7
1776,fit,7
1777,fit,7
1778,fit,7
1779,fit,7
1780,test,7
1781,fit,7
1782,fit,7
1783,fit,7
1784,test,7
1785,fit,7
1786,fit,7
1787,fit,7
1788,fit,7
1789,fit,7
1790,fit,7
1791,fit,7
1792,fit,7
1793,fit,7
1794,fit,7
1795,fit,7
1796,validation,7
1797,fit,7
1798,fit,7
1799,test,7
1800,validation,7
1801,fit,7
1802,fit,7
1803,fit,7
1804,test,7
1805,fit,7
1806,fit,7
1807,fit,7
1808,fit,7
1809,fit,7
1810,test,7
1811,fit,7
1812,fit,7
1813,fit,7
1814,fit,7
1815,fit,7
1816,fit,7
1817,fit,7
1818,validation,7
1819,fit,7
1820,fit,7
1821,fit,7
1822,test,7
1823,fit,7
1824,validation,7
1825,fit,7
1826,validation,7
1827,fit,7
1828,test,7
1829,fit,7
1830,fit,7
1831,fit,7
1832,fit,7
1833,fit,7
1834,test,7
1835,fit,7
1836,fit,7
1837,fit,7
1838,fit,7
1839,fit,7
1840,test,7
1841,fit,7
1842,fit,7
1843,fit,7
1844,fit,7
1845,fit,7
1846,test,7
1847,fit,7
1848,fit,7
1849,validation,7
1850,fit,7
1851,fit,7
1852,fit,7
1853,fit,7
1854,fit,7
1855,test,7
1856,fit,7
1857,fit,7
1858,test,7
1859,fit,7
1860,fit,7
1861,fit,7
1862,fit,7
1863,fit,7
1864,fit,7
1865,validation,7
1866,fit,7
1867,fit,7
1868,fit,7
1869,fit,7
1870,fit,7
1871,test,7
1872,fit,7
1873,fit,7
1874,fit,7
1875,fit,7
1876,fit,7
1877,fit,7
1878,fit,7
1879,test,7
1880,fit,7
1881,fit,7
1882,fit,7
1883,fit,7
1884,fit,7
1885,fit,7
1886,fit,7
1887,test,7
1888,fit,7
1889,fit,7
1890,fit,7
1891,fit,7
1892,fit,7
1893,fit,7
1894,fit,7
1895,fit,7
